league,season,date,home_team,away_team,hometeamgoals,awayteamgoals,hometeamresult,home_team_points,away_team_points,OddHome,OddDraw,OddAway
la_liga,2007,2007-09-26,SAN,VIL,0.0,2.0,-1,0.0,3.0,2.7,3.25,2.6
la_liga,2007,2007-09-26,VLC,GET,2.0,1.0,1,3.0,0.0,1.44,4.2,7.5
la_liga,2007,2007-09-25,SEV,ESP,2.0,3.0,-1,0.0,3.0,1.44,4.0,8.5
la_liga,2007,2007-09-23,ALM,MALL,1.0,1.0,0,1.0,1.0,2.37,3.25,3.0
la_liga,2007,2007-09-23,ATHM,SAN,4.0,0.0,1,3.0,0.0,1.72,3.4,5.25
la_liga,2007,2007-09-23,BET,VLC,1.0,2.0,-1,0.0,3.0,3.0,3.25,2.37
la_liga,2007,2007-09-23,GET,LAC,0.0,0.0,0,1.0,1.0,2.1,3.2,3.6
la_liga,2007,2007-09-23,LEVA,ATHB,1.0,2.0,-1,0.0,3.0,2.37,3.25,3.0
la_liga,2007,2007-09-23,VLLD,RMA,1.0,1.0,0,1.0,1.0,6.0,3.6,1.61
la_liga,2007,2007-09-23,VIL,MUR,2.0,0.0,1,3.0,0.0,1.66,3.5,5.5
la_liga,2007,2007-09-23,ZAR,OSA,2.0,1.0,1,3.0,0.0,1.8,3.5,4.5
la_liga,2007,2007-09-22,BARC,SEV,2.0,1.0,1,3.0,0.0,1.66,3.75,5.0
la_liga,2007,2007-09-22,REC,ESP,2.0,1.0,1,3.0,0.0,2.37,3.25,3.0
la_liga,2007,2007-09-16,ESP,GET,1.0,0.0,1,3.0,0.0,2.1,3.3,3.5
la_liga,2007,2007-09-16,LAC,BET,1.0,0.0,1,3.0,0.0,2.3,3.1,3.25
la_liga,2007,2007-09-16,MALL,VIL,0.0,1.0,-1,0.0,3.0,2.37,3.25,3.0
la_liga,2007,2007-09-16,MUR,ATHM,1.0,1.0,0,1.0,1.0,3.1,3.25,2.3
la_liga,2007,2007-09-16,OSA,BARC,0.0,0.0,0,1.0,1.0,6.25,4.0,1.53
la_liga,2007,2007-09-16,SAN,LEVA,1.0,0.0,1,3.0,0.0,1.9,3.3,4.2
la_liga,2007,2007-09-16,SEV,REC,4.0,1.0,1,3.0,0.0,1.4,4.5,8.0
la_liga,2007,2007-09-15,ATHB,ZAR,1.0,1.0,0,1.0,1.0,2.4,3.25,2.9
la_liga,2007,2007-09-15,RMA,ALM,3.0,1.0,1,3.0,0.0,1.18,6.75,15.0
la_liga,2007,2007-09-15,VLC,VLLD,2.0,1.0,1,3.0,0.0,1.5,4.0,6.75
la_liga,2007,2007-09-02,ALM,VLC,1.0,2.0,-1,0.0,3.0,3.2,3.1,2.25
la_liga,2007,2007-09-02,ATHM,MALL,1.0,1.0,0,1.0,1.0,1.72,3.4,5.0
la_liga,2007,2007-09-02,BARC,ATHB,3.0,1.0,1,3.0,0.0,1.16,6.5,15.0
la_liga,2007,2007-09-02,BET,ESP,2.0,2.0,0,1.0,1.0,2.05,3.25,3.6
la_liga,2007,2007-09-02,GET,REC,1.0,1.0,0,1.0,1.0,2.1,3.25,3.4
la_liga,2007,2007-09-02,VLLD,LAC,2.0,2.0,0,1.0,1.0,2.1,3.2,3.5
la_liga,2007,2007-09-02,VIL,RMA,0.0,5.0,-1,0.0,3.0,2.87,3.25,2.37
la_liga,2007,2007-09-01,LEVA,MUR,0.0,0.0,0,1.0,1.0,2.2,3.2,3.25
la_liga,2007,2007-09-01,ZAR,SAN,1.0,1.0,0,1.0,1.0,1.66,3.6,5.0
la_liga,2007,2007-08-26,ATHB,OSA,0.0,0.0,0,1.0,1.0,2.05,3.2,3.6
la_liga,2007,2007-08-26,ESP,VLLD,0.0,1.0,-1,0.0,3.0,1.83,3.25,4.5
la_liga,2007,2007-08-26,LAC,ALM,0.0,3.0,-1,0.0,3.0,1.72,3.4,5.0
la_liga,2007,2007-08-26,MALL,LEVA,3.0,0.0,1,3.0,0.0,1.9,3.1,4.33
la_liga,2007,2007-08-26,MUR,ZAR,2.0,1.0,1,3.0,0.0,3.4,3.2,2.15
la_liga,2007,2007-08-26,REC,BET,1.0,1.0,0,1.0,1.0,2.2,3.2,3.25
la_liga,2007,2007-08-26,SAN,BARC,0.0,0.0,0,1.0,1.0,7.5,4.0,1.44
la_liga,2007,2007-08-26,VLC,VIL,0.0,3.0,-1,0.0,3.0,1.72,3.4,5.0
la_liga,2007,2007-08-25,RMA,ATHM,2.0,1.0,1,3.0,0.0,1.72,3.5,4.75
la_liga,2007,2007-08-25,SEV,GET,4.0,1.0,1,3.0,0.0,1.4,4.0,9.0
la_liga,2005,2006-05-20,ATHB,BARC,3.0,1.0,1,3.0,0.0,2.3,3.25,3.0
la_liga,2005,2006-05-16,OSA,VLC,2.0,1.0,1,3.0,0.0,2.7,3.2,2.5
la_liga,2005,2006-05-16,SEV,RMA,4.0,3.0,1,3.0,0.0,2.5,3.4,2.6
la_liga,2005,2006-05-13,ALA,LAC,1.0,0.0,1,3.0,0.0,2.1,3.25,3.0
la_liga,2005,2006-05-13,ATHM,BET,1.0,1.0,0,1.0,1.0,1.72,3.4,4.2
la_liga,2005,2006-05-13,CAD,MLG,5.0,0.0,1,3.0,0.0,1.83,3.25,3.75
la_liga,2005,2006-05-13,CEL,GET,1.0,0.0,1,3.0,0.0,1.8,3.4,3.75
la_liga,2005,2006-05-13,ESP,RSO,1.0,0.0,1,3.0,0.0,1.44,4.0,6.0
la_liga,2005,2006-05-13,MALL,ZAR,3.0,1.0,1,3.0,0.0,2.1,3.25,3.0
la_liga,2005,2006-05-13,SEV,BARC,3.0,2.0,1,3.0,0.0,1.9,3.25,3.5
la_liga,2005,2006-05-13,VIL,SAN,2.0,0.0,1,3.0,0.0,1.53,3.6,5.5
la_liga,2005,2006-05-07,BET,MALL,2.0,1.0,1,3.0,0.0,1.9,3.1,4.33
la_liga,2005,2006-05-07,GET,CAD,3.0,1.0,1,3.0,0.0,1.83,3.5,4.0
la_liga,2005,2006-05-07,LAC,ATHB,1.0,2.0,-1,0.0,3.0,1.9,3.25,4.0
la_liga,2005,2006-05-07,RMA,VIL,3.0,3.0,0,1.0,1.0,1.53,3.75,6.0
la_liga,2005,2006-05-07,SAN,OSA,2.0,1.0,1,3.0,0.0,2.8,3.25,2.4
la_liga,2005,2006-05-07,RSO,CEL,2.0,2.0,0,1.0,1.0,2.4,3.25,2.8
la_liga,2005,2006-05-07,ZAR,ALA,3.0,0.0,1,3.0,0.0,2.4,3.25,2.8
la_liga,2005,2006-05-06,BARC,ESP,2.0,0.0,1,3.0,0.0,1.57,3.6,6.0
la_liga,2005,2006-05-06,MLG,SEV,0.0,2.0,-1,0.0,3.0,5.0,3.4,1.72
la_liga,2005,2006-05-06,VLC,ATHM,1.0,1.0,0,1.0,1.0,1.61,3.6,5.5
la_liga,2005,2006-05-04,SAN,RMA,2.0,3.0,-1,0.0,3.0,4.33,3.4,1.8
la_liga,2005,2006-05-03,ALA,BET,2.0,0.0,1,3.0,0.0,2.3,3.1,3.1
la_liga,2005,2006-05-03,ATHB,ZAR,1.0,0.0,1,3.0,0.0,1.72,3.4,5.0
la_liga,2005,2006-05-03,ATHM,OSA,0.0,1.0,-1,0.0,3.0,2.37,3.25,2.87
la_liga,2005,2006-05-03,CAD,RSO,2.0,2.0,0,1.0,1.0,2.2,3.1,3.3
la_liga,2005,2006-05-03,CEL,BARC,0.0,1.0,-1,0.0,3.0,2.87,3.25,2.37
la_liga,2005,2006-05-03,ESP,LAC,1.0,2.0,-1,0.0,3.0,2.4,3.2,2.87
la_liga,2005,2006-05-03,MALL,VLC,2.0,1.0,1,3.0,0.0,4.0,3.0,2.0
la_liga,2005,2006-05-03,SEV,GET,3.0,0.0,1,3.0,0.0,1.8,3.3,4.5
la_liga,2005,2006-05-03,VIL,MLG,2.0,1.0,1,3.0,0.0,1.4,4.33,7.5
la_liga,2005,2006-04-30,ATHM,MALL,0.0,1.0,-1,0.0,3.0,1.83,3.25,4.5
la_liga,2005,2006-04-30,GET,VIL,1.0,1.0,0,1.0,1.0,2.3,3.1,3.1
la_liga,2005,2006-04-30,MLG,SAN,2.0,3.0,-1,0.0,3.0,2.62,3.2,2.6
la_liga,2005,2006-04-30,OSA,RMA,0.0,1.0,-1,0.0,3.0,2.87,3.2,2.4
la_liga,2005,2006-04-30,RSO,SEV,1.0,2.0,-1,0.0,3.0,2.4,3.2,2.87
la_liga,2005,2006-04-30,VLC,ALA,3.0,0.0,1,3.0,0.0,1.36,4.33,9.0
la_liga,2005,2006-04-30,ZAR,ESP,1.0,1.0,0,1.0,1.0,2.25,3.1,3.2
la_liga,2005,2006-04-29,BARC,CAD,1.0,0.0,1,3.0,0.0,1.2,5.5,17.0
la_liga,2005,2006-04-29,BET,ATHB,1.0,1.0,0,1.0,1.0,2.1,3.2,3.5
la_liga,2005,2006-04-29,LAC,CEL,0.0,2.0,-1,0.0,3.0,2.1,3.2,3.5
la_liga,2005,2006-04-23,ATHB,VLC,0.0,3.0,-1,0.0,3.0,2.8,3.1,2.25
la_liga,2005,2006-04-23,CAD,LAC,1.0,1.0,0,1.0,1.0,2.62,3.2,2.37
la_liga,2005,2006-04-23,ESP,BET,2.0,0.0,1,3.0,0.0,2.1,3.25,3.0
la_liga,2005,2006-04-23,MALL,OSA,0.0,1.0,-1,0.0,3.0,2.5,3.2,2.5
la_liga,2005,2006-04-23,RMA,MLG,2.0,1.0,1,3.0,0.0,1.16,6.5,10.0
la_liga,2005,2006-04-23,SAN,GET,1.0,3.0,-1,0.0,3.0,2.1,3.25,3.0
la_liga,2005,2006-04-22,ALA,ATHM,0.0,1.0,-1,0.0,3.0,2.2,3.2,3.25
la_liga,2005,2006-04-22,CEL,ZAR,4.0,0.0,1,3.0,0.0,1.8,3.4,3.75
la_liga,2005,2006-04-22,VIL,RSO,0.0,2.0,-1,0.0,3.0,1.83,3.25,3.75
la_liga,2005,2006-04-16,ATHM,ATHB,1.0,0.0,1,3.0,0.0,1.83,3.25,4.5
la_liga,2005,2006-04-16,BET,CEL,0.0,2.0,-1,0.0,3.0,2.25,3.2,3.1
la_liga,2005,2006-04-16,GET,RMA,1.0,1.0,0,1.0,1.0,4.0,3.3,1.9
la_liga,2005,2006-04-16,OSA,MLG,1.0,1.0,0,1.0,1.0,1.44,4.0,7.5
la_liga,2005,2006-04-16,VLC,ESP,4.0,0.0,1,3.0,0.0,1.44,4.0,7.5
la_liga,2005,2006-04-16,ZAR,CAD,1.0,2.0,-1,0.0,3.0,1.8,3.3,4.5
la_liga,2005,2006-04-15,LAC,SEV,0.0,0.0,0,1.0,1.0,2.1,3.25,3.4
la_liga,2005,2006-04-15,MALL,ALA,0.0,0.0,0,1.0,1.0,2.0,3.3,3.5
la_liga,2005,2006-04-15,RSO,SAN,1.0,0.0,1,3.0,0.0,2.0,3.2,3.75
la_liga,2005,2006-04-14,BARC,VIL,1.0,0.0,1,3.0,0.0,1.53,3.6,7.0
la_liga,2005,2006-04-09,ALA,OSA,1.0,2.0,-1,0.0,3.0,2.6,3.0,2.75
la_liga,2005,2006-04-09,ATHB,MALL,1.0,1.0,0,1.0,1.0,1.9,3.25,4.0
la_liga,2005,2006-04-09,ESP,ATHM,1.0,1.0,0,1.0,1.0,2.37,3.2,2.9
la_liga,2005,2006-04-09,SAN,BARC,2.0,2.0,0,1.0,1.0,6.5,3.6,1.53
la_liga,2005,2006-04-09,SEV,ZAR,1.0,1.0,0,1.0,1.0,1.72,3.4,5.0
la_liga,2005,2006-04-09,VIL,LAC,1.0,1.0,0,1.0,1.0,2.1,3.25,3.4
la_liga,2005,2006-04-08,CAD,BET,1.0,1.0,0,1.0,1.0,2.37,3.2,2.9
la_liga,2005,2006-04-08,CEL,VLC,0.0,1.0,-1,0.0,3.0,2.5,3.2,2.75
la_liga,2005,2006-04-08,MLG,GET,1.0,2.0,-1,0.0,3.0,2.4,3.25,2.8
la_liga,2005,2006-04-08,RMA,RSO,1.0,1.0,0,1.0,1.0,1.33,4.5,9.5
la_liga,2005,2006-04-02,ALA,ATHB,0.0,0.0,0,1.0,1.0,2.37,3.25,2.87
la_liga,2005,2006-04-02,ATHM,CEL,0.0,3.0,-1,0.0,3.0,1.9,3.25,4.0
la_liga,2005,2006-04-02,BET,SEV,2.0,1.0,1,3.0,0.0,2.5,3.0,2.87
la_liga,2005,2006-04-02,LAC,SAN,2.0,0.0,1,3.0,0.0,1.72,3.4,5.0
la_liga,2005,2006-04-02,MALL,ESP,0.0,0.0,0,1.0,1.0,2.1,3.25,3.4
la_liga,2005,2006-04-02,OSA,GET,0.0,4.0,-1,0.0,3.0,1.66,3.4,5.5
la_liga,2005,2006-04-02,VLC,CAD,5.0,3.0,1,3.0,0.0,1.4,4.0,9.0
la_liga,2005,2006-04-01,BARC,RMA,1.0,1.0,0,1.0,1.0,1.83,3.3,4.33
la_liga,2005,2006-04-01,RSO,MLG,3.0,0.0,1,3.0,0.0,1.8,3.3,4.5
la_liga,2005,2006-04-01,ZAR,VIL,0.0,1.0,-1,0.0,3.0,2.0,3.2,3.75
la_liga,2005,2006-03-26,CAD,ATHM,1.0,1.0,0,1.0,1.0,2.87,3.25,2.37
la_liga,2005,2006-03-26,CEL,MALL,2.0,0.0,1,3.0,0.0,1.72,3.3,5.0
la_liga,2005,2006-03-26,ESP,ALA,0.0,0.0,0,1.0,1.0,1.83,3.3,4.33
la_liga,2005,2006-03-26,GET,RSO,2.0,1.0,1,3.0,0.0,1.9,3.25,4.0
la_liga,2005,2006-03-26,RMA,LAC,4.0,0.0,1,3.0,0.0,1.61,3.4,6.0
la_liga,2005,2006-03-26,SAN,ZAR,0.0,0.0,0,1.0,1.0,2.4,3.2,2.87
la_liga,2005,2006-03-26,SEV,VLC,1.0,0.0,1,3.0,0.0,2.4,3.0,3.0
la_liga,2005,2006-03-25,ATHB,OSA,1.0,0.0,1,3.0,0.0,2.4,3.2,2.87
la_liga,2005,2006-03-25,MLG,BARC,0.0,0.0,0,1.0,1.0,7.5,4.33,1.4
la_liga,2005,2006-03-25,VIL,BET,1.0,2.0,-1,0.0,3.0,1.8,3.3,4.5
la_liga,2005,2006-03-23,ATHM,SEV,0.0,1.0,-1,0.0,3.0,2.0,3.2,3.75
la_liga,2005,2006-03-22,ALA,CEL,1.0,0.0,1,3.0,0.0,2.37,3.2,2.9
la_liga,2005,2006-03-22,ATHB,ESP,1.0,1.0,0,1.0,1.0,2.0,3.2,3.75
la_liga,2005,2006-03-22,BET,SAN,1.0,0.0,1,3.0,0.0,2.0,3.2,3.75
la_liga,2005,2006-03-22,LAC,MLG,2.0,1.0,1,3.0,0.0,1.57,3.75,5.5
la_liga,2005,2006-03-22,MALL,CAD,1.0,0.0,1,3.0,0.0,1.83,3.3,4.33
la_liga,2005,2006-03-22,OSA,RSO,2.0,0.0,1,3.0,0.0,1.66,3.4,5.5
la_liga,2005,2006-03-22,VLC,VIL,1.0,1.0,0,1.0,1.0,1.72,3.3,5.0
la_liga,2005,2006-03-22,ZAR,RMA,1.0,1.0,0,1.0,1.0,3.4,3.25,2.1
la_liga,2005,2006-03-21,BARC,GET,3.0,1.0,1,3.0,0.0,1.25,5.0,13.0
la_liga,2005,2006-03-19,CAD,ALA,0.0,0.0,0,1.0,1.0,2.0,3.25,4.0
la_liga,2005,2006-03-19,CEL,ATHB,0.0,1.0,-1,0.0,3.0,1.8,3.3,4.5
la_liga,2005,2006-03-19,ESP,OSA,2.0,4.0,-1,0.0,3.0,2.2,3.2,3.25
la_liga,2005,2006-03-19,MLG,ZAR,0.0,1.0,-1,0.0,3.0,2.5,3.2,2.75
la_liga,2005,2006-03-19,RMA,BET,0.0,0.0,0,1.0,1.0,1.33,4.5,9.5
la_liga,2005,2006-03-19,SAN,VLC,2.0,1.0,1,3.0,0.0,4.33,3.3,1.83
la_liga,2005,2006-03-19,SEV,MALL,1.0,1.0,0,1.0,1.0,1.66,3.4,5.5
la_liga,2005,2006-03-18,GET,LAC,1.0,2.0,-1,0.0,3.0,2.4,3.2,2.87
la_liga,2005,2006-03-18,RSO,BARC,0.0,2.0,-1,0.0,3.0,6.0,3.8,1.53
la_liga,2005,2006-03-18,VIL,ATHM,1.0,1.0,0,1.0,1.0,2.25,3.1,3.2
la_liga,2005,2006-03-12,ALA,SEV,2.0,1.0,1,3.0,0.0,2.8,3.25,2.4
la_liga,2005,2006-03-12,ATHB,CAD,1.0,0.0,1,3.0,0.0,1.83,3.25,4.5
la_liga,2005,2006-03-12,ATHM,SAN,2.0,1.0,1,3.0,0.0,1.57,3.6,6.0
la_liga,2005,2006-03-12,BET,MLG,1.0,1.0,0,1.0,1.0,1.8,3.4,4.33
la_liga,2005,2006-03-12,MALL,VIL,1.0,1.0,0,1.0,1.0,2.75,3.2,2.5
la_liga,2005,2006-03-12,OSA,BARC,2.0,1.0,1,3.0,0.0,5.5,3.4,1.66
la_liga,2005,2006-03-12,ZAR,GET,1.0,2.0,-1,0.0,3.0,1.8,3.3,4.5
la_liga,2005,2006-03-11,ESP,CEL,2.0,0.0,1,3.0,0.0,2.4,3.25,2.8
la_liga,2005,2006-03-11,LAC,RSO,0.0,1.0,-1,0.0,3.0,1.57,3.6,6.0
la_liga,2005,2006-03-11,VLC,RMA,0.0,0.0,0,1.0,1.0,2.3,3.25,3.0
la_liga,2005,2006-03-05,CEL,OSA,2.0,0.0,1,3.0,0.0,2.1,3.25,3.4
la_liga,2005,2006-03-05,GET,BET,1.0,0.0,1,3.0,0.0,2.2,3.25,3.2
la_liga,2005,2006-03-05,MLG,VLC,0.0,0.0,0,1.0,1.0,5.0,3.4,1.72
la_liga,2005,2006-03-05,SAN,MALL,0.0,0.0,0,1.0,1.0,2.0,3.3,3.6
la_liga,2005,2006-03-05,SEV,ATHB,2.0,1.0,1,3.0,0.0,1.75,3.5,4.5
la_liga,2005,2006-03-05,RSO,ZAR,1.0,3.0,-1,0.0,3.0,2.4,3.2,2.87
la_liga,2005,2006-03-04,BARC,LAC,3.0,2.0,1,3.0,0.0,1.44,4.1,7.0
la_liga,2005,2006-03-04,CAD,ESP,2.0,0.0,1,3.0,0.0,2.4,3.2,2.87
la_liga,2005,2006-03-04,RMA,ATHM,2.0,1.0,1,3.0,0.0,1.75,3.5,4.5
la_liga,2005,2006-03-04,VIL,ALA,3.0,2.0,1,3.0,0.0,1.57,3.6,6.0
la_liga,2005,2006-02-26,ALA,SAN,2.0,2.0,0,1.0,1.0,2.5,3.2,2.75
la_liga,2005,2006-02-26,ATHB,VIL,1.0,1.0,0,1.0,1.0,2.5,3.2,2.75
la_liga,2005,2006-02-26,BET,RSO,2.0,0.0,1,3.0,0.0,1.9,3.25,4.0
la_liga,2005,2006-02-26,CEL,CAD,2.0,0.0,1,3.0,0.0,1.61,3.4,6.0
la_liga,2005,2006-02-26,ESP,SEV,5.0,0.0,1,3.0,0.0,2.62,3.2,2.6
la_liga,2005,2006-02-26,MALL,RMA,2.0,1.0,1,3.0,0.0,6.0,3.8,1.53
la_liga,2005,2006-02-26,OSA,LAC,1.0,2.0,-1,0.0,3.0,2.2,3.2,3.25
la_liga,2005,2006-02-26,VLC,GET,1.0,1.0,0,1.0,1.0,1.36,4.33,9.0
la_liga,2005,2006-02-25,ATHM,MLG,5.0,0.0,1,3.0,0.0,1.5,3.75,7.0
la_liga,2005,2006-02-25,ZAR,BARC,0.0,2.0,-1,0.0,3.0,5.0,3.3,1.72
la_liga,2005,2006-02-19,CAD,OSA,1.0,3.0,-1,0.0,3.0,2.62,3.2,2.6
la_liga,2005,2006-02-19,GET,ATHM,0.0,3.0,-1,0.0,3.0,2.62,3.2,2.6
la_liga,2005,2006-02-19,LAC,ZAR,1.0,1.0,0,1.0,1.0,2.0,3.2,3.75
la_liga,2005,2006-02-19,MLG,MALL,0.0,2.0,-1,0.0,3.0,2.0,3.2,3.75
la_liga,2005,2006-02-19,SAN,ATHB,0.0,1.0,-1,0.0,3.0,2.1,3.25,3.4
la_liga,2005,2006-02-19,RSO,VLC,1.0,2.0,-1,0.0,3.0,3.5,3.2,2.1
la_liga,2005,2006-02-18,BARC,BET,5.0,1.0,1,3.0,0.0,1.28,5.0,10.0
la_liga,2005,2006-02-18,RMA,ALA,3.0,0.0,1,3.0,0.0,1.22,5.5,13.0
la_liga,2005,2006-02-18,SEV,CEL,1.0,0.0,1,3.0,0.0,1.9,3.25,4.0
la_liga,2005,2006-02-18,VIL,ESP,4.0,0.0,1,3.0,0.0,1.72,3.3,5.0
la_liga,2005,2006-02-12,ALA,MLG,3.0,2.0,1,3.0,0.0,2.2,3.25,3.2
la_liga,2005,2006-02-12,ATHM,RSO,1.0,0.0,1,3.0,0.0,1.66,3.6,5.0
la_liga,2005,2006-02-12,BET,LAC,0.0,1.0,-1,0.0,3.0,2.4,3.25,2.8
la_liga,2005,2006-02-12,CEL,VIL,1.0,0.0,1,3.0,0.0,2.2,3.25,3.2
la_liga,2005,2006-02-12,ESP,SAN,0.0,2.0,-1,0.0,3.0,2.1,3.25,3.4
la_liga,2005,2006-02-12,MALL,GET,1.0,1.0,0,1.0,1.0,2.3,3.25,3.0
la_liga,2005,2006-02-12,VLC,BARC,1.0,0.0,1,3.0,0.0,2.9,3.2,2.37
la_liga,2005,2006-02-11,ATHB,RMA,0.0,2.0,-1,0.0,3.0,4.33,3.3,1.83
la_liga,2005,2006-02-11,CAD,SEV,0.0,4.0,-1,0.0,3.0,2.75,3.2,2.5
la_liga,2005,2006-02-11,OSA,ZAR,1.0,1.0,0,1.0,1.0,2.0,3.2,3.75
la_liga,2005,2006-02-05,BARC,ATHM,1.0,3.0,-1,0.0,3.0,1.4,4.33,7.5
la_liga,2005,2006-02-05,GET,ALA,2.0,2.0,0,1.0,1.0,1.8,3.3,4.5
la_liga,2005,2006-02-05,SAN,CEL,0.0,1.0,-1,0.0,3.0,2.5,3.25,3.0
la_liga,2005,2006-02-05,SEV,OSA,0.0,1.0,-1,0.0,3.0,1.8,3.3,4.5
la_liga,2005,2006-02-05,RSO,MALL,2.0,1.0,1,3.0,0.0,1.83,3.3,4.33
la_liga,2005,2006-02-05,VIL,CAD,1.0,1.0,0,1.0,1.0,1.53,3.6,6.5
la_liga,2005,2006-02-05,ZAR,BET,4.0,3.0,1,3.0,0.0,2.0,3.2,3.75
la_liga,2005,2006-02-04,LAC,VLC,0.0,1.0,-1,0.0,3.0,2.6,3.25,2.6
la_liga,2005,2006-02-04,MLG,ATHB,2.0,1.0,1,3.0,0.0,2.3,3.25,3.0
la_liga,2005,2006-02-04,RMA,ESP,4.0,0.0,1,3.0,0.0,1.33,4.5,9.5
la_liga,2005,2006-01-29,ALA,RSO,3.0,1.0,1,3.0,0.0,2.37,3.2,2.62
la_liga,2005,2006-01-29,CEL,RMA,1.0,2.0,-1,0.0,3.0,3.5,3.25,1.9
la_liga,2005,2006-01-29,ESP,MLG,3.0,1.0,1,3.0,0.0,1.9,3.25,3.5
la_liga,2005,2006-01-29,MALL,BARC,0.0,3.0,-1,0.0,3.0,6.5,4.0,1.4
la_liga,2005,2006-01-29,OSA,BET,0.0,2.0,-1,0.0,3.0,1.8,3.25,4.0
la_liga,2005,2006-01-29,SEV,VIL,2.0,0.0,1,3.0,0.0,2.2,3.25,2.8
la_liga,2005,2006-01-29,VLC,ZAR,2.0,2.0,0,1.0,1.0,1.53,3.75,5.0
la_liga,2005,2006-01-28,ATHB,GET,1.0,0.0,1,3.0,0.0,2.1,3.25,3.0
la_liga,2005,2006-01-28,ATHM,LAC,3.0,2.0,1,3.0,0.0,2.2,3.25,2.8
la_liga,2005,2006-01-28,CAD,SAN,1.0,1.0,0,1.0,1.0,2.2,3.25,2.8
la_liga,2005,2006-01-22,BARC,ALA,2.0,0.0,1,3.0,0.0,1.14,6.5,21.0
la_liga,2005,2006-01-22,BET,VLC,0.0,2.0,-1,0.0,3.0,2.9,3.2,2.37
la_liga,2005,2006-01-22,GET,ESP,5.0,0.0,1,3.0,0.0,2.25,3.2,3.1
la_liga,2005,2006-01-22,LAC,MALL,2.0,2.0,0,1.0,1.0,1.44,4.0,7.5
la_liga,2005,2006-01-22,MLG,CEL,0.0,2.0,-1,0.0,3.0,2.5,3.2,2.75
la_liga,2005,2006-01-22,SAN,SEV,2.0,3.0,-1,0.0,3.0,2.6,3.2,2.62
la_liga,2005,2006-01-22,RSO,ATHB,3.0,3.0,0,1.0,1.0,2.2,3.2,3.25
la_liga,2005,2006-01-22,VIL,OSA,2.0,1.0,1,3.0,0.0,1.8,3.4,4.33
la_liga,2005,2006-01-21,RMA,CAD,3.0,1.0,1,3.0,0.0,1.25,5.0,13.0
la_liga,2005,2006-01-21,ZAR,ATHM,0.0,2.0,-1,0.0,3.0,2.1,3.25,3.4
la_liga,2005,2006-01-15,BARC,ATHB,2.0,1.0,1,3.0,0.0,1.16,6.5,15.0
la_liga,2005,2006-01-15,GET,CEL,1.0,1.0,0,1.0,1.0,2.2,3.25,3.2
la_liga,2005,2006-01-15,LAC,ALA,0.0,2.0,-1,0.0,3.0,1.44,4.0,7.5
la_liga,2005,2006-01-15,MLG,CAD,0.0,2.0,-1,0.0,3.0,1.9,3.3,4.0
la_liga,2005,2006-01-15,RMA,SEV,4.0,2.0,1,3.0,0.0,1.61,3.6,5.5
la_liga,2005,2006-01-15,SAN,VIL,1.0,0.0,1,3.0,0.0,3.0,3.2,2.3
la_liga,2005,2006-01-15,RSO,ESP,0.0,1.0,-1,0.0,3.0,2.0,3.3,3.6
la_liga,2005,2006-01-15,ZAR,MALL,3.0,1.0,1,3.0,0.0,1.72,3.4,5.0
la_liga,2005,2006-01-14,BET,ATHM,1.0,0.0,1,3.0,0.0,2.2,3.25,3.2
la_liga,2005,2006-01-14,VLC,OSA,2.0,0.0,1,3.0,0.0,1.72,3.4,5.0
la_liga,2005,2006-01-08,ALA,ZAR,0.0,2.0,-1,0.0,3.0,2.6,3.2,2.62
la_liga,2005,2006-01-08,ATHM,VLC,0.0,0.0,0,1.0,1.0,3.0,3.2,2.3
la_liga,2005,2006-01-08,CAD,GET,1.0,0.0,1,3.0,0.0,2.37,3.2,2.9
la_liga,2005,2006-01-08,CEL,RSO,1.0,0.0,1,3.0,0.0,1.9,3.25,4.0
la_liga,2005,2006-01-08,MALL,BET,1.0,1.0,0,1.0,1.0,2.3,3.2,3.0
la_liga,2005,2006-01-08,OSA,SAN,1.0,1.0,0,1.0,1.0,1.61,3.4,6.0
la_liga,2005,2006-01-08,SEV,MLG,3.0,1.0,1,3.0,0.0,1.7,3.5,5.0
la_liga,2005,2006-01-08,VIL,RMA,0.0,0.0,0,1.0,1.0,2.5,3.2,2.75
la_liga,2005,2006-01-07,ATHB,LAC,1.0,2.0,-1,0.0,3.0,2.6,3.2,2.62
la_liga,2005,2006-01-07,ESP,BARC,1.0,2.0,-1,0.0,3.0,7.5,4.0,1.44
la_liga,2005,2005-12-22,OSA,ATHM,2.0,1.0,1,3.0,0.0,1.9,3.25,4.0
la_liga,2005,2005-12-21,BET,ALA,3.0,0.0,1,3.0,0.0,1.83,3.3,4.33
la_liga,2005,2005-12-21,GET,SEV,1.0,0.0,1,3.0,0.0,2.5,3.25,2.7
la_liga,2005,2005-12-21,LAC,ESP,1.0,2.0,-1,0.0,3.0,1.57,3.6,6.0
la_liga,2005,2005-12-21,MLG,VIL,0.0,0.0,0,1.0,1.0,3.1,3.2,2.25
la_liga,2005,2005-12-21,RMA,SAN,1.0,2.0,-1,0.0,3.0,1.25,5.0,13.0
la_liga,2005,2005-12-21,RSO,CAD,2.0,0.0,1,3.0,0.0,1.83,3.3,4.33
la_liga,2005,2005-12-21,VLC,MALL,3.0,0.0,1,3.0,0.0,1.44,4.0,7.5
