season,date,home_team,away_team,hometeamgoals,awayteamgoals,hometeamresult,home_team_points,away_team_points
,,Lazio,Fiorentina,1,0,win,3,0
,,Palermo,Chievo,2,2,draw,1,1
,,Parma,Treviso,1,1,draw,1,1
,,Reggina,Lecce,2,0,win,3,0
,,Fiorentina,Parma,4,1,win,3,0
,,Messina,Ascoli,1,1,draw,1,1
,,Chievo,Cagliari,2,1,win,3,0
,,Lecce,Juventus,0,3,loss,0,3
,,Livorno,Reggina,1,0,win,3,0
,,Milan,Palermo,2,1,win,3,0
,,Roma,Lazio,1,1,draw,1,1
,,Sampdoria,Siena,3,3,draw,1,1
,,Treviso,Empoli,1,2,loss,0,3
,,Udinese,Inter,0,1,loss,0,3
,,Ascoli,Udinese,1,1,draw,1,1
,,Cagliari,Livorno,1,1,draw,1,1
,,Empoli,Milan,1,3,loss,0,3
,,Inter,Roma,2,3,loss,0,3
,,Juventus,Sampdoria,2,0,win,3,0
,,Lazio,Chievo,2,2,draw,1,1
,,Palermo,Lecce,3,0,win,3,0
,,Parma,Messina,1,1,draw,1,1
,,Reggina,Treviso,1,2,loss,0,3
,,Siena,Fiorentina,0,2,loss,0,3
,,Milan,Juventus,3,1,win,3,0
,,Sampdoria,Inter,2,2,draw,1,1
,,Chievo,Empoli,2,2,draw,1,1
,,Fiorentina,Cagliari,2,1,win,3,0
,,Lecce,Messina,0,2,loss,0,3
,,Livorno,Parma,2,0,win,3,0
,,Reggina,Lazio,1,0,win,3,0
,,Roma,Ascoli,2,1,win,3,0
,,Treviso,Siena,0,1,loss,0,3
,,Udinese,Palermo,0,0,draw,1,1
,,Empoli,Reggina,3,0,win,3,0
,,Lazio,Inter,0,0,draw,1,1
,,Ascoli,Fiorentina,0,2,loss,0,3
,,Cagliari,Treviso,0,0,draw,1,1
,,Juventus,Livorno,3,0,win,3,0
,,Messina,Roma,0,2,loss,0,3
,,Milan,Udinese,5,1,win,3,0
,,Palermo,Sampdoria,0,2,loss,0,3
,,Parma,Lecce,2,0,win,3,0
,,Siena,Chievo,0,1,loss,0,3
,,Roma,Juventus,1,4,loss,0,3
,,Udinese,Messina,1,0,win,3,0
,,Chievo,Ascoli,1,1,draw,1,1
,,Fiorentina,Milan,3,1,win,3,0
,,Inter,Parma,2,0,win,3,0
,,Lecce,Siena,3,0,win,3,0
,,Livorno,Empoli,2,0,win,3,0
,,Reggina,Cagliari,3,1,win,3,0
,,Sampdoria,Lazio,2,0,win,3,0
,,Treviso,Palermo,2,2,draw,1,1
,,Livorno,Chievo,0,0,draw,1,1
,,Milan,Lecce,2,1,win,3,0
,,Ascoli,Palermo,1,1,draw,1,1
,,Cagliari,Sampdoria,2,0,win,3,0
,,Empoli,Lazio,2,3,loss,0,3
,,Juventus,Treviso,3,1,win,3,0
,,Messina,Inter,1,2,loss,0,3
,,Parma,Udinese,1,2,loss,0,3
,,Roma,Fiorentina,1,1,draw,1,1
,,Siena,Reggina,0,0,draw,1,1
,,Chievo,Milan,2,1,win,3,0
,,Inter,Ascoli,1,0,win,3,0
,,Fiorentina,Juventus,1,2,loss,0,3
,,Lazio,Siena,3,2,win,3,0
,,Lecce,Roma,2,2,draw,1,1
,,Palermo,Cagliari,2,2,draw,1,1
,,Reggina,Parma,2,1,win,3,0
,,Sampdoria,Empoli,2,0,win,3,0
,,Treviso,Messina,0,0,draw,1,1
,,Udinese,Livorno,0,2,loss,0,3
,,Fiorentina,Treviso,1,0,win,3,0
,,Siena,Empoli,1,0,win,3,0
,,Ascoli,Reggina,1,1,draw,1,1
,,Inter,Milan,3,2,win,3,0
,,Juventus,Cagliari,4,0,win,3,0
,,Livorno,Lazio,2,1,win,3,0
,,Messina,Chievo,2,0,win,3,0
,,Parma,Sampdoria,1,1,draw,1,1
,,Roma,Palermo,1,2,loss,0,3
,,Udinese,Lecce,1,2,loss,0,3
,,Lazio,Juventus,1,1,draw,1,1
,,Treviso,Lecce,2,1,win,3,0
,,Cagliari,Ascoli,2,1,win,3,0
,,Chievo,Udinese,2,0,win,3,0
,,Empoli,Fiorentina,1,1,draw,1,1
,,Milan,Messina,4,0,win,3,0
,,Palermo,Livorno,0,2,loss,0,3
,,Reggina,Inter,0,4,loss,0,3
,,Sampdoria,Roma,1,1,draw,1,1
,,Siena,Parma,2,2,draw,1,1
,,Ascoli,Treviso,1,0,win,3,0
,,Fiorentina,Palermo,1,0,win,3,0
,,Inter,Empoli,4,1,win,3,0
,,Juventus,Siena,2,0,win,3,0
,,Lecce,Lazio,0,0,draw,1,1
,,Livorno,Milan,0,3,loss,0,3
,,Messina,Reggina,1,1,draw,1,1
,,Parma,Cagliari,1,0,win,3,0
,,Roma,Chievo,4,0,win,3,0
,,Udinese,Sampdoria,2,0,win,3,0
,,Palermo,Juventus,1,2,loss,0,3
,,Reggina,Fiorentina,1,1,draw,1,1
,,Cagliari,Udinese,2,1,win,3,0
,,Chievo,Lecce,3,1,win,3,0
,,Empoli,Messina,1,3,loss,0,3
,,Lazio,Ascoli,4,1,win,3,0
,,Milan,Parma,4,3,win,3,0
,,Sampdoria,Livorno,0,2,loss,0,3
,,Siena,Inter,0,0,draw,1,1
,,Treviso,Roma,0,1,loss,0,3
,,Lecce,Sampdoria,0,3,loss,0,3
,,Messina,Palermo,0,0,draw,1,1
,,Ascoli,Empoli,3,1,win,3,0
,,Fiorentina,Chievo,2,1,win,3,0
,,Inter,Cagliari,3,2,win,3,0
,,Juventus,Reggina,1,0,win,3,0
,,Livorno,Siena,2,2,draw,1,1
,,Parma,Lazio,1,1,draw,1,1
,,Roma,Milan,1,0,win,3,0
,,Udinese,Treviso,2,2,draw,1,1
,,Cagliari,Siena,1,0,win,3,0
,,Chievo,Juventus,1,1,draw,1,1
,,Empoli,Udinese,1,1,draw,1,1
,,Lecce,Livorno,0,0,draw,1,1
,,Messina,Lazio,1,1,draw,1,1
,,Milan,Ascoli,1,0,win,3,0
,,Palermo,Parma,4,2,win,3,0
,,Roma,Reggina,3,1,win,3,0
,,Sampdoria,Fiorentina,3,1,win,3,0
,,Treviso,Inter,0,1,loss,0,3
,,Inter,Palermo,3,0,win,3,0
,,Lazio,Cagliari,1,1,draw,1,1
,,Ascoli,Lecce,2,0,win,3,0
,,Fiorentina,Messina,2,0,win,3,0
,,Juventus,Empoli,2,1,win,3,0
,,Livorno,Treviso,1,1,draw,1,1
,,Parma,Chievo,2,1,win,3,0
,,Reggina,Sampdoria,2,1,win,3,0
,,Siena,Milan,0,3,loss,0,3
,,Udinese,Roma,1,4,loss,0,3
,,Milan,Sampdoria,1,1,draw,1,1
,,Palermo,Siena,1,3,loss,0,3
,,Ascoli,Juventus,1,3,loss,0,3
,,Chievo,Reggina,4,0,win,3,0
,,Empoli,Parma,1,2,loss,0,3
,,Lecce,Inter,0,2,loss,0,3
,,Messina,Cagliari,1,0,win,3,0
,,Roma,Livorno,3,0,win,3,0
,,Treviso,Lazio,0,1,loss,0,3
,,Udinese,Fiorentina,0,0,draw,1,1
,,Parma,Roma,0,3,loss,0,3
,,Siena,Ascoli,1,1,draw,1,1
,,Cagliari,Empoli,4,1,win,3,0
,,Fiorentina,Lecce,1,0,win,3,0
,,Inter,Chievo,1,0,win,3,0
,,Juventus,Udinese,1,0,win,3,0
,,Lazio,Milan,0,0,draw,1,1
,,Livorno,Messina,2,2,draw,1,1
,,Reggina,Palermo,2,2,draw,1,1
,,Sampdoria,Treviso,1,1,draw,1,1
,,Ascoli,Livorno,0,0,draw,1,1
,,Chievo,Sampdoria,1,1,draw,1,1
,,Fiorentina,Inter,2,1,win,3,0
,,Juventus,Parma,1,1,draw,1,1
,,Lecce,Empoli,1,2,loss,0,3
,,Messina,Siena,0,0,draw,1,1
,,Milan,Treviso,5,0,win,3,0
,,Palermo,Lazio,3,1,win,3,0
,,Roma,Cagliari,4,3,win,3,0
,,Udinese,Reggina,1,2,loss,0,3
,,Lazio,Udinese,1,1,draw,1,1
,,Treviso,Chievo,1,2,loss,0,3
,,Cagliari,Lecce,0,0,draw,1,1
,,Empoli,Palermo,0,1,loss,0,3
,,Inter,Juventus,1,2,loss,0,3
,,Livorno,Fiorentina,2,0,win,3,0
,,Parma,Ascoli,0,0,draw,1,1
,,Reggina,Milan,1,4,loss,0,3
,,Sampdoria,Messina,4,2,win,3,0
,,Siena,Roma,0,2,loss,0,3
,,Livorno,Inter,0,0,draw,1,1
,,Messina,Juventus,2,2,draw,1,1
,,Milan,Cagliari,1,0,win,3,0
,,Chievo,Palermo,0,0,draw,1,1
,,Fiorentina,Lazio,1,2,loss,0,3
,,Lecce,Reggina,0,0,draw,1,1
,,Roma,Empoli,1,0,win,3,0
,,Sampdoria,Ascoli,1,2,loss,0,3
,,Treviso,Parma,0,1,loss,0,3
,,Udinese,Siena,1,2,loss,0,3
,,Parma,Fiorentina,2,4,loss,0,3
,,Reggina,Livorno,1,1,draw,1,1
,,Ascoli,Messina,1,0,win,3,0
,,Cagliari,Chievo,2,2,draw,1,1
,,Empoli,Treviso,1,1,draw,1,1
,,Inter,Udinese,3,1,win,3,0
,,Juventus,Lecce,3,1,win,3,0
,,Lazio,Roma,0,2,loss,0,3
,,Palermo,Milan,0,2,loss,0,3
,,Siena,Sampdoria,1,0,win,3,0
,,Milan,Empoli,3,0,win,3,0
,,Sampdoria,Juventus,0,1,loss,0,3
,,Chievo,Lazio,2,2,draw,1,1
,,Fiorentina,Siena,2,1,win,3,0
,,Lecce,Palermo,2,0,win,3,0
,,Livorno,Cagliari,0,1,loss,0,3
,,Messina,Parma,0,1,loss,0,3
,,Roma,Inter,1,1,draw,1,1
,,Treviso,Reggina,0,1,loss,0,3
,,Udinese,Ascoli,1,1,draw,1,1
,,Inter,Sampdoria,1,0,win,3,0
,,Siena,Treviso,1,0,win,3,0
,,Ascoli,Roma,3,2,win,3,0
,,Empoli,Chievo,2,1,win,3,0
,,Juventus,Milan,0,0,draw,1,1
,,Lazio,Reggina,3,1,win,3,0
,,Messina,Lecce,2,1,win,3,0
,,Palermo,Udinese,2,0,win,3,0
,,Parma,Livorno,2,1,win,3,0
,,Livorno,Juventus,1,3,loss,0,3
,,Treviso,Cagliari,1,2,loss,0,3
,,Chievo,Siena,4,1,win,3,0
,,Fiorentina,Ascoli,3,1,win,3,0
,,Inter,Lazio,3,1,win,3,0
,,Lecce,Parma,1,2,loss,0,3
,,Reggina,Empoli,0,2,loss,0,3
,,Roma,Messina,2,1,win,3,0
,,Sampdoria,Palermo,0,2,loss,0,3
,,Udinese,Milan,0,4,loss,0,3
,,Cagliari,Fiorentina,0,0,draw,1,1
,,Ascoli,Chievo,2,2,draw,1,1
,,Cagliari,Reggina,0,2,loss,0,3
,,Empoli,Livorno,2,1,win,3,0
,,Juventus,Roma,1,1,draw,1,1
,,Lazio,Sampdoria,2,0,win,3,0
,,Messina,Udinese,1,1,draw,1,1
,,Milan,Fiorentina,3,1,win,3,0
,,Palermo,Treviso,1,0,win,3,0
,,Parma,Inter,1,0,win,3,0
,,Siena,Lecce,1,2,loss,0,3
,,Inter,Messina,3,0,win,3,0
,,Lecce,Milan,1,0,win,3,0
,,Treviso,Juventus,0,0,draw,1,1
,,Chievo,Livorno,2,1,win,3,0
,,Fiorentina,Roma,1,1,draw,1,1
,,Lazio,Empoli,3,3,draw,1,1
,,Palermo,Ascoli,1,1,draw,1,1
,,Reggina,Siena,1,1,draw,1,1
,,Sampdoria,Cagliari,1,1,draw,1,1
,,Udinese,Parma,2,0,win,3,0
,,Ascoli,Inter,1,2,loss,0,3
,,Livorno,Udinese,0,2,loss,0,3
,,Cagliari,Palermo,1,1,draw,1,1
,,Empoli,Sampdoria,2,1,win,3,0
,,Juventus,Fiorentina,1,1,draw,1,1
,,Messina,Treviso,3,1,win,3,0
,,Milan,Chievo,4,1,win,3,0
,,Parma,Reggina,4,0,win,3,0
,,Roma,Lecce,3,1,win,3,0
,,Siena,Lazio,2,3,loss,0,3
,,Milan,Inter,1,0,win,3,0
,,Cagliari,Juventus,1,1,draw,1,1
,,Chievo,Messina,2,0,win,3,0
,,Empoli,Siena,2,1,win,3,0
,,Lazio,Livorno,3,1,win,3,0
,,Lecce,Udinese,1,2,loss,0,3
,,Palermo,Roma,3,3,draw,1,1
,,Reggina,Ascoli,2,0,win,3,0
,,Sampdoria,Parma,1,2,loss,0,3
,,Treviso,Fiorentina,1,3,loss,0,3
,,Ascoli,Cagliari,2,2,draw,1,1
,,Fiorentina,Empoli,2,1,win,3,0
,,Inter,Reggina,4,0,win,3,0
,,Juventus,Lazio,1,1,draw,1,1
,,Lecce,Treviso,1,1,draw,1,1
,,Livorno,Palermo,3,1,win,3,0
,,Messina,Milan,1,3,loss,0,3
,,Parma,Siena,1,1,draw,1,1
,,Roma,Sampdoria,0,0,draw,1,1
,,Udinese,Chievo,1,1,draw,1,1
,,Cagliari,Parma,3,1,win,3,0
,,Chievo,Roma,4,4,draw,1,1
,,Empoli,Inter,1,0,win,3,0
,,Lazio,Lecce,1,0,win,3,0
,,Milan,Livorno,2,0,win,3,0
,,Palermo,Fiorentina,1,0,win,3,0
,,Reggina,Messina,3,0,win,3,0
,,Sampdoria,Udinese,1,1,draw,1,1
,,Siena,Juventus,0,3,loss,0,3
,,Treviso,Ascoli,2,2,draw,1,1
,,Ascoli,Lazio,1,4,loss,0,3
,,Fiorentina,Reggina,5,2,win,3,0
,,Inter,Siena,1,1,draw,1,1
,,Juventus,Palermo,2,1,win,3,0
,,Lecce,Chievo,0,0,draw,1,1
,,Livorno,Sampdoria,0,0,draw,1,1
,,Messina,Empoli,1,2,loss,0,3
,,Parma,Milan,2,3,loss,0,3
,,Roma,Treviso,1,0,win,3,0
,,Udinese,Cagliari,2,0,win,3,0
,,Cagliari,Inter,2,2,draw,1,1
,,Chievo,Fiorentina,0,2,loss,0,3
,,Empoli,Ascoli,1,2,loss,0,3
,,Lazio,Parma,1,0,win,3,0
,,Milan,Roma,2,1,win,3,0
,,Palermo,Messina,1,0,win,3,0
,,Reggina,Juventus,0,2,loss,0,3
,,Sampdoria,Lecce,1,3,loss,0,3
,,Siena,Livorno,0,0,draw,1,1
,,Treviso,Udinese,2,1,win,3,0
,,Chievo,Inter,2,2,draw,1,1
,,Milan,Livorno,2,2,draw,1,1
,,Atalanta,Lecce,2,2,draw,1,1
,,Brescia,Juventus,0,3,loss,0,3
,,Cagliari,Bologna,1,0,win,3,0
,,Palermo,Siena,1,0,win,3,0
,,Parma,Messina,0,0,draw,1,1
,,Reggina,Udinese,0,0,draw,1,1
,,Roma,Fiorentina,1,0,win,3,0
,,Sampdoria,Lazio,0,1,loss,0,3
,,Inter,Palermo,1,1,draw,1,1
,,Lecce,Brescia,4,1,win,3,0
,,Bologna,Milan,0,2,loss,0,3
,,Fiorentina,Cagliari,2,1,win,3,0
,,Juventus,Atalanta,2,0,win,3,0
,,Lazio,Reggina,1,1,draw,1,1
,,Livorno,Chievo,1,2,loss,0,3
,,Messina,Roma,4,3,win,3,0
,,Siena,Sampdoria,2,1,win,3,0
,,Udinese,Parma,4,0,win,3,0
,,Atalanta,Inter,2,3,loss,0,3
,,Brescia,Lazio,0,2,loss,0,3
,,Cagliari,Siena,2,0,win,3,0
,,Chievo,Udinese,0,0,draw,1,1
,,Milan,Messina,1,2,loss,0,3
,,Palermo,Fiorentina,0,0,draw,1,1
,,Parma,Bologna,1,2,loss,0,3
,,Reggina,Livorno,2,1,win,3,0
,,Roma,Lecce,2,2,draw,1,1
,,Sampdoria,Juventus,0,3,loss,0,3
,,Bologna,Roma,3,1,win,3,0
,,Juventus,Palermo,1,1,draw,1,1
,,Fiorentina,Sampdoria,0,2,loss,0,3
,,Inter,Parma,2,2,draw,1,1
,,Lazio,Milan,1,2,loss,0,3
,,Lecce,Cagliari,3,1,win,3,0
,,Livorno,Atalanta,1,1,draw,1,1
,,Messina,Chievo,0,0,draw,1,1
,,Siena,Reggina,0,0,draw,1,1
,,Udinese,Brescia,1,2,loss,0,3
,,Cagliari,Brescia,2,1,win,3,0
,,Chievo,Lecce,2,1,win,3,0
,,Atalanta,Lazio,1,1,draw,1,1
,,Messina,Siena,4,1,win,3,0
,,Milan,Reggina,3,1,win,3,0
,,Palermo,Bologna,1,0,win,3,0
,,Parma,Fiorentina,0,0,draw,1,1
,,Roma,Inter,3,3,draw,1,1
,,Sampdoria,Livorno,2,0,win,3,0
,,Udinese,Juventus,0,1,loss,0,3
,,Juventus,Messina,2,1,win,3,0
,,Livorno,Roma,0,2,loss,0,3
,,Bologna,Atalanta,2,1,win,3,0
,,Brescia,Parma,3,1,win,3,0
,,Cagliari,Milan,0,1,loss,0,3
,,Fiorentina,Siena,0,0,draw,1,1
,,Inter,Udinese,3,1,win,3,0
,,Lazio,Chievo,0,1,loss,0,3
,,Lecce,Palermo,2,0,win,3,0
,,Reggina,Sampdoria,0,1,loss,0,3
,,Atalanta,Cagliari,2,2,draw,1,1
,,Siena,Juventus,0,3,loss,0,3
,,Chievo,Reggina,0,0,draw,1,1
,,Livorno,Bologna,1,0,win,3,0
,,Messina,Lecce,1,4,loss,0,3
,,Milan,Inter,0,0,draw,1,1
,,Parma,Lazio,3,1,win,3,0
,,Roma,Palermo,1,1,draw,1,1
,,Sampdoria,Brescia,0,1,loss,0,3
,,Udinese,Fiorentina,2,2,draw,1,1
,,Bologna,Udinese,0,1,loss,0,3
,,Brescia,Siena,0,1,loss,0,3
,,Cagliari,Parma,2,1,win,3,0
,,Chievo,Sampdoria,0,2,loss,0,3
,,Lazio,Messina,2,0,win,3,0
,,Lecce,Inter,2,2,draw,1,1
,,Milan,Atalanta,3,0,win,3,0
,,Palermo,Livorno,1,2,loss,0,3
,,Reggina,Fiorentina,1,2,loss,0,3
,,Juventus,Roma,2,0,win,3,0
,,Inter,Lazio,1,1,draw,1,1
,,Sampdoria,Milan,0,1,loss,0,3
,,Fiorentina,Lecce,4,0,win,3,0
,,Juventus,Chievo,3,0,win,3,0
,,Livorno,Brescia,2,1,win,3,0
,,Messina,Reggina,2,1,win,3,0
,,Parma,Atalanta,2,2,draw,1,1
,,Roma,Cagliari,5,1,win,3,0
,,Siena,Bologna,1,1,draw,1,1
,,Udinese,Palermo,1,0,win,3,0
,,Brescia,Chievo,1,0,win,3,0
,,Reggina,Juventus,2,1,win,3,0
,,Atalanta,Sampdoria,0,0,draw,1,1
,,Bologna,Messina,2,2,draw,1,1
,,Cagliari,Livorno,0,0,draw,1,1
,,Fiorentina,Inter,1,1,draw,1,1
,,Lazio,Siena,1,1,draw,1,1
,,Lecce,Udinese,3,4,loss,0,3
,,Milan,Roma,1,1,draw,1,1
,,Palermo,Parma,1,1,draw,1,1
,,Brescia,Milan,0,0,draw,1,1
,,Chievo,Atalanta,1,0,win,3,0
,,Inter,Bologna,2,2,draw,1,1
,,Juventus,Fiorentina,1,0,win,3,0
,,Livorno,Lazio,1,0,win,3,0
,,Parma,Reggina,1,0,win,3,0
,,Roma,Udinese,0,3,loss,0,3
,,Sampdoria,Cagliari,0,0,draw,1,1
,,Siena,Lecce,1,1,draw,1,1
,,Messina,Palermo,0,0,draw,1,1
,,Atalanta,Brescia,0,0,draw,1,1
,,Cagliari,Inter,3,3,draw,1,1
,,Fiorentina,Livorno,1,1,draw,1,1
,,Lazio,Bologna,2,1,win,3,0
,,Lecce,Juventus,0,1,loss,0,3
,,Milan,Siena,2,1,win,3,0
,,Palermo,Sampdoria,2,0,win,3,0
,,Parma,Chievo,2,2,draw,1,1
,,Reggina,Roma,1,0,win,3,0
,,Udinese,Messina,1,1,draw,1,1
,,Livorno,Udinese,1,2,loss,0,3
,,Siena,Roma,0,4,loss,0,3
,,Atalanta,Reggina,0,1,loss,0,3
,,Bologna,Lecce,0,0,draw,1,1
,,Brescia,Palermo,0,2,loss,0,3
,,Chievo,Milan,0,1,loss,0,3
,,Inter,Juventus,2,2,draw,1,1
,,Lazio,Cagliari,2,3,loss,0,3
,,Messina,Fiorentina,1,1,draw,1,1
,,Sampdoria,Parma,1,0,win,3,0
,,Inter,Messina,5,0,win,3,0
,,Parma,Milan,1,2,loss,0,3
,,Cagliari,Chievo,4,2,win,3,0
,,Fiorentina,Bologna,1,0,win,3,0
,,Juventus,Lazio,2,1,win,3,0
,,Lecce,Livorno,3,2,win,3,0
,,Palermo,Atalanta,1,0,win,3,0
,,Reggina,Brescia,1,3,loss,0,3
,,Roma,Sampdoria,1,1,draw,1,1
,,Udinese,Siena,1,0,win,3,0
,,Atalanta,Udinese,0,1,loss,0,3
,,Lazio,Lecce,3,3,draw,1,1
,,Bologna,Juventus,0,1,loss,0,3
,,Brescia,Roma,0,1,loss,0,3
,,Chievo,Palermo,2,1,win,3,0
,,Livorno,Parma,2,0,win,3,0
,,Milan,Fiorentina,6,0,win,3,0
,,Reggina,Cagliari,3,2,win,3,0
,,Sampdoria,Messina,1,0,win,3,0
,,Siena,Inter,2,2,draw,1,1
,,Juventus,Milan,0,0,draw,1,1
,,Bologna,Reggina,2,0,win,3,0
,,Fiorentina,Chievo,2,0,win,3,0
,,Inter,Brescia,1,0,win,3,0
,,Lecce,Sampdoria,1,4,loss,0,3
,,Palermo,Cagliari,3,0,win,3,0
,,Roma,Parma,5,1,win,3,0
,,Siena,Livorno,1,1,draw,1,1
,,Udinese,Lazio,3,0,win,3,0
,,Atalanta,Fiorentina,1,0,win,3,0
,,Brescia,Bologna,1,1,draw,1,1
,,Cagliari,Messina,2,1,win,3,0
,,Chievo,Siena,1,3,loss,0,3
,,Lazio,Roma,3,1,win,3,0
,,Livorno,Inter,0,2,loss,0,3
,,Milan,Lecce,5,2,win,3,0
,,Parma,Juventus,1,1,draw,1,1
,,Reggina,Palermo,1,0,win,3,0
,,Sampdoria,Udinese,2,0,win,3,0
,,Bologna,Chievo,3,1,win,3,0
,,Fiorentina,Lazio,2,3,loss,0,3
,,Inter,Sampdoria,3,2,win,3,0
,,Juventus,Livorno,4,2,win,3,0
,,Lecce,Reggina,1,1,draw,1,1
,,Messina,Brescia,2,0,win,3,0
,,Reggina,Lazio,2,1,win,3,0
,,Roma,Messina,3,2,win,3,0
,,Sampdoria,Siena,1,1,draw,1,1
,,Fiorentina,Palermo,1,2,loss,0,3
,,Inter,Atalanta,1,0,win,3,0
,,Juventus,Sampdoria,0,1,loss,0,3
,,Lazio,Brescia,0,0,draw,1,1
,,Lecce,Roma,1,1,draw,1,1
,,Livorno,Reggina,1,1,draw,1,1
,,Messina,Milan,1,4,loss,0,3
,,Siena,Cagliari,2,2,draw,1,1
,,Udinese,Chievo,3,0,win,3,0
,,Bologna,Parma,3,1,win,3,0
,,Palermo,Juventus,1,0,win,3,0
,,Sampdoria,Fiorentina,3,0,win,3,0
,,Atalanta,Livorno,1,0,win,3,0
,,Juventus,Siena,3,0,win,3,0
,,Lazio,Parma,2,0,win,3,0
,,Lecce,Messina,1,0,win,3,0
,,Palermo,Roma,2,0,win,3,0
,,Reggina,Chievo,1,0,win,3,0
,,Atalanta,Milan,1,2,loss,0,3
,,Roma,Juventus,1,2,loss,0,3
,,Fiorentina,Reggina,2,1,win,3,0
,,Inter,Lecce,2,1,win,3,0
,,Livorno,Palermo,2,2,draw,1,1
,,Messina,Lazio,1,0,win,3,0
,,Parma,Cagliari,3,2,win,3,0
,,Sampdoria,Chievo,1,0,win,3,0
,,Siena,Brescia,2,3,loss,0,3
,,Udinese,Bologna,0,1,loss,0,3
,,Lazio,Inter,1,1,draw,1,1
,,Lecce,Fiorentina,2,2,draw,1,1
,,Atalanta,Parma,1,0,win,3,0
,,Bologna,Siena,1,1,draw,1,1
,,Brescia,Livorno,2,3,loss,0,3
,,Cagliari,Roma,3,0,win,3,0
,,Chievo,Juventus,0,1,loss,0,3
,,Milan,Sampdoria,1,0,win,3,0
,,Palermo,Udinese,1,5,loss,0,3
,,Reggina,Messina,0,2,loss,0,3
,,Juventus,Reggina,1,0,win,3,0
,,Siena,Lazio,1,0,win,3,0
,,Chievo,Brescia,3,1,win,3,0
,,Inter,Fiorentina,3,2,win,3,0
,,Livorno,Cagliari,3,3,draw,1,1
,,Messina,Bologna,0,0,draw,1,1
,,Parma,Palermo,3,3,draw,1,1
,,Bologna,Lazio,1,2,loss,0,3
,,Brescia,Atalanta,1,0,win,3,0
,,Chievo,Parma,2,0,win,3,0
,,Inter,Cagliari,2,0,win,3,0
,,Juventus,Lecce,5,2,win,3,0
,,Livorno,Fiorentina,2,0,win,3,0
,,Siena,Milan,2,1,win,3,0
,,Cagliari,Lazio,1,1,draw,1,1
,,Fiorentina,Messina,1,1,draw,1,1
,,Juventus,Inter,0,1,loss,0,3
,,Lecce,Bologna,1,1,draw,1,1
,,Milan,Chievo,1,0,win,3,0
,,Palermo,Brescia,3,3,draw,1,1
,,Parma,Sampdoria,1,1,draw,1,1
,,Reggina,Atalanta,0,0,draw,1,1
,,Roma,Siena,0,2,loss,0,3
,,Udinese,Livorno,1,1,draw,1,1
,,Milan,Parma,3,0,win,3,0
,,Siena,Udinese,2,3,loss,0,3
,,Atalanta,Palermo,1,0,win,3,0
,,Bologna,Fiorentina,0,0,draw,1,1
,,Brescia,Reggina,2,0,win,3,0
,,Chievo,Cagliari,1,1,draw,1,1
,,Lazio,Juventus,0,1,loss,0,3
,,Livorno,Lecce,1,0,win,3,0
,,Messina,Inter,2,1,win,3,0
,,Sampdoria,Roma,2,1,win,3,0
,,Cagliari,Reggina,1,1,draw,1,1
,,Fiorentina,Milan,1,2,loss,0,3
,,Inter,Siena,2,0,win,3,0
,,Juventus,Bologna,2,1,win,3,0
,,Lecce,Lazio,5,3,win,3,0
,,Messina,Sampdoria,2,2,draw,1,1
,,Palermo,Chievo,2,2,draw,1,1
,,Parma,Livorno,6,4,win,3,0
,,Roma,Brescia,2,2,draw,1,1
,,Udinese,Atalanta,2,1,win,3,0
,,Atalanta,Messina,2,1,win,3,0
,,Brescia,Inter,0,3,loss,0,3
,,Cagliari,Palermo,0,0,draw,1,1
,,Chievo,Fiorentina,1,2,loss,0,3
,,Lazio,Udinese,0,1,loss,0,3
,,Livorno,Siena,3,6,loss,0,3
,,Milan,Juventus,0,1,loss,0,3
,,Parma,Roma,2,1,win,3,0
,,Reggina,Bologna,1,1,draw,1,1
,,Sampdoria,Lecce,3,0,win,3,0
,,Bologna,Brescia,1,2,loss,0,3
,,Fiorentina,Atalanta,0,0,draw,1,1
,,Inter,Livorno,1,0,win,3,0
,,Juventus,Parma,2,0,win,3,0
,,Lecce,Milan,2,2,draw,1,1
,,Messina,Cagliari,2,1,win,3,0
,,Palermo,Reggina,1,1,draw,1,1
,,Roma,Lazio,0,0,draw,1,1
,,Siena,Chievo,0,1,loss,0,3
,,Udinese,Sampdoria,1,1,draw,1,1
,,Milan,Palermo,3,3,draw,1,1
,,Atalanta,Roma,0,1,loss,0,3
,,Brescia,Messina,2,1,win,3,0
,,Cagliari,Udinese,1,1,draw,1,1
,,Chievo,Bologna,1,0,win,3,0
,,Lazio,Fiorentina,1,1,draw,1,1
,,Livorno,Juventus,2,2,draw,1,1
,,Parma,Siena,0,0,draw,1,1
,,Reggina,Lecce,2,2,draw,1,1
,,Sampdoria,Inter,0,1,loss,0,3
,,Bologna,Sampdoria,0,0,draw,1,1
,,Fiorentina,Brescia,3,0,win,3,0
,,Inter,Reggina,0,0,draw,1,1
,,Juventus,Cagliari,4,2,win,3,0
,,Lecce,Parma,3,3,draw,1,1
,,Messina,Livorno,1,1,draw,1,1
,,Palermo,Lazio,3,3,draw,1,1
,,Roma,Chievo,0,0,draw,1,1
,,Siena,Atalanta,2,1,win,3,0
,,Udinese,Milan,1,1,draw,1,1
,,Reggina,Sampdoria,2,2,draw,1,1
,,Bologna,Parma,2,2,draw,1,1
,,Brescia,Chievo,1,1,draw,1,1
,,Inter,Modena,2,0,win,3,0
