season,date,team1,team2,result,score1,score2,home_flag
1998,1998-04-03,BAL,DET,W,10,2,HOME
1998,1998-04-03,MIN,KCA,L,5,9,HOME
1998,1998-04-03,SEA,BOS,W,11,6,HOME
1998,1998-04-03,TBA,CHA,L,4,10,HOME
1998,1998-04-03,TOR,TEX,L,0,5,HOME
1998,1998-04-03,ARI,SFN,L,3,8,HOME
1998,1998-04-03,ATL,PHI,W,5,1,HOME
1998,1998-04-03,CHN,MON,W,6,2,HOME
1998,1998-04-03,CIN,LAN,W,6,3,HOME
1998,1998-04-03,FLO,MIL,L,1,7,HOME
1998,1998-04-03,HOU,COL,W,15,2,HOME
1998,1998-04-03,NYN,PIT,W,2,1,HOME
1998,1998-04-03,SLN,SDN,L,5,13,HOME
1998,1998-04-04,ANA,CLE,L,0,11,HOME
1998,1998-04-04,BAL,DET,W,2,1,HOME
1998,1998-04-04,MIN,KCA,L,2,3,HOME
1998,1998-04-04,OAK,NYA,W,7,3,HOME
1998,1998-04-04,SEA,BOS,W,12,6,HOME
1998,1998-04-04,TBA,CHA,W,8,2,HOME
1998,1998-04-04,TOR,TEX,W,9,2,HOME
1998,1998-04-04,ARI,SFN,L,3,5,HOME
1998,1998-04-04,ATL,PHI,W,5,4,HOME
1998,1998-04-04,CHN,MON,W,3,1,HOME
1998,1998-04-04,CIN,LAN,W,3,1,HOME
1998,1998-04-04,FLO,MIL,L,2,6,HOME
1998,1998-04-04,HOU,COL,L,3,5,HOME
1998,1998-04-04,NYN,PIT,W,7,6,HOME
1998,1998-04-04,SLN,SDN,W,8,6,HOME
1998,1998-04-05,ANA,CLE,L,4,6,HOME
1998,1998-04-05,BAL,DET,W,6,3,HOME
1998,1998-04-05,MIN,KCA,W,10,1,HOME
1998,1998-04-05,OAK,NYA,L,7,9,HOME
1998,1998-04-05,SEA,BOS,L,5,10,HOME
1998,1998-04-05,TBA,CHA,W,5,0,HOME
1998,1998-04-05,TOR,TEX,L,5,6,HOME
1998,1998-04-05,ARI,SFN,W,3,2,HOME
1998,1998-04-05,ATL,PHI,L,1,2,HOME
1998,1998-04-05,CHN,MON,W,7,2,HOME
1998,1998-04-05,CIN,LAN,L,0,1,HOME
1998,1998-04-05,FLO,MIL,L,2,5,HOME
1998,1998-04-05,HOU,COL,W,6,2,HOME
1998,1998-04-05,NYN,PIT,W,7,0,HOME
1998,1998-04-05,SLN,SDN,L,7,8,HOME
1998,1998-04-06,ANA,BOS,W,2,1,HOME
1998,1998-04-06,CHA,TEX,W,5,4,HOME
1998,1998-04-06,OAK,CLE,L,5,6,HOME
1998,1998-04-06,SEA,NYA,W,8,0,HOME
1998,1998-04-06,CHN,MON,W,3,2,HOME
1998,1998-04-06,FLO,MIL,L,5,8,HOME
1998,1998-04-06,HOU,COL,W,13,4,HOME
1998,1998-04-06,NYN,PIT,L,2,4,HOME
1998,1998-04-07,ANA,BOS,W,6,1,HOME
1998,1998-04-07,DET,TBA,W,3,1,HOME
1998,1998-04-07,KCA,BAL,L,7,11,HOME
1998,1998-04-07,MIN,TOR,W,12,2,HOME
1998,1998-04-07,SEA,NYA,L,7,13,HOME
1998,1998-04-07,CHN,NYN,L,2,3,HOME
1998,1998-04-07,COL,SLN,L,11,12,HOME
1998,1998-04-07,LAN,ARI,W,9,1,HOME
1998,1998-04-07,MIL,MON,W,6,4,HOME
1998,1998-04-07,PHI,FLO,W,9,8,HOME
1998,1998-04-07,PIT,ATL,L,3,11,HOME
1998,1998-04-07,SDN,CIN,W,3,2,HOME
1998,1998-04-07,SFN,HOU,W,5,4,HOME
1998,1998-04-08,ANA,BOS,W,2,1,HOME
1998,1998-04-08,MIN,TOR,L,6,9,HOME
1998,1998-04-08,OAK,CLE,W,3,1,HOME
1998,1998-04-08,SEA,NYA,L,3,4,HOME
1998,1998-04-08,COL,SLN,L,9,13,HOME
1998,1998-04-08,LAN,ARI,L,0,3,HOME
1998,1998-04-08,PHI,FLO,W,9,5,HOME
1998,1998-04-08,PIT,ATL,W,5,3,HOME
1998,1998-04-08,SDN,CIN,W,6,3,HOME
1998,1998-04-08,SFN,HOU,L,3,6,HOME
1998,1998-04-09,CHA,TEX,L,0,11,HOME
1998,1998-04-09,KCA,BAL,L,1,2,HOME
1998,1998-04-09,MIN,TOR,W,13,2,HOME
1998,1998-04-09,CHN,NYN,W,8,7,HOME
1998,1998-04-09,COL,SLN,L,5,7,HOME
1998,1998-04-09,LAN,ARI,W,7,2,HOME
1998,1998-04-09,MIL,MON,L,5,6,HOME
1998,1998-04-09,PIT,ATL,L,3,4,HOME
1998,1998-04-09,SDN,CIN,W,6,2,HOME
1998,1998-04-09,SFN,HOU,L,1,3,HOME
1998,1998-04-10,BOS,SEA,W,9,7,HOME
1998,1998-04-10,CHA,TBA,W,3,0,HOME
1998,1998-04-10,CLE,ANA,W,8,5,HOME
1998,1998-04-10,DET,BAL,W,7,1,HOME
1998,1998-04-10,KCA,MIN,W,5,4,HOME
1998,1998-04-10,NYA,OAK,W,17,13,HOME
1998,1998-04-10,TEX,TOR,W,4,3,HOME
1998,1998-04-10,COL,CIN,L,7,18,HOME
1998,1998-04-10,LAN,HOU,W,7,2,HOME
1998,1998-04-10,MIL,NYN,W,5,3,HOME
1998,1998-04-10,MON,CHN,L,0,13,HOME
1998,1998-04-10,PHI,ATL,W,1,0,HOME
1998,1998-04-10,PIT,FLO,W,4,1,HOME
1998,1998-04-10,SDN,ARI,W,6,4,HOME
1998,1998-04-10,SFN,SLN,W,5,3,HOME
1998,1998-04-11,BOS,SEA,W,5,0,HOME
1998,1998-04-11,CHA,TBA,L,1,5,HOME
1998,1998-04-11,CLE,ANA,W,8,5,HOME
1998,1998-04-11,DET,BAL,L,0,2,HOME
1998,1998-04-11,KCA,MIN,L,3,8,HOME
1998,1998-04-11,NYA,OAK,W,3,1,HOME
1998,1998-04-11,TEX,TOR,L,8,9,HOME
1998,1998-04-11,COL,CIN,L,5,12,HOME
1998,1998-04-11,LAN,HOU,L,2,6,HOME
1998,1998-04-11,MIL,NYN,L,1,2,HOME
1998,1998-04-11,MON,CHN,W,5,4,HOME
1998,1998-04-11,PHI,ATL,W,6,5,HOME
1998,1998-04-11,PIT,FLO,W,7,6,HOME
1998,1998-04-11,SDN,ARI,W,7,0,HOME
1998,1998-04-11,SFN,SLN,L,2,7,HOME
1998,1998-04-12,BOS,SEA,W,8,7,HOME
1998,1998-04-12,CHA,TBA,L,1,4,HOME
1998,1998-04-12,CLE,ANA,L,1,12,HOME
1998,1998-04-12,DET,BAL,L,3,6,HOME
1998,1998-04-12,KCA,MIN,L,2,7,HOME
1998,1998-04-12,NYA,OAK,W,7,5,HOME
1998,1998-04-12,TEX,TOR,W,3,1,HOME
1998,1998-04-12,COL,CIN,L,4,10,HOME
1998,1998-04-12,LAN,HOU,W,7,6,HOME
1998,1998-04-12,MIL,NYN,L,4,6,HOME
1998,1998-04-12,MON,CHN,W,4,1,HOME
1998,1998-04-12,PHI,ATL,L,2,3,HOME
1998,1998-04-12,PIT,FLO,W,7,3,HOME
1998,1998-04-12,SDN,ARI,W,4,2,HOME
1998,1998-04-12,SFN,SLN,W,2,1,HOME
1998,1998-04-13,BOS,OAK,W,6,3,HOME
1998,1998-04-13,CLE,SEA,W,6,5,HOME
1998,1998-04-13,KCA,TOR,W,11,1,HOME
1998,1998-04-13,TBA,MIN,W,13,12,HOME
1998,1998-04-13,TEX,DET,W,10,1,HOME
1998,1998-04-13,COL,CIN,W,8,4,HOME
1998,1998-04-13,LAN,HOU,W,3,1,HOME
1998,1998-04-13,PHI,ATL,W,11,8,HOME
1998,1998-04-13,PIT,FLO,L,2,7,HOME
1998,1998-04-13,SDN,ARI,W,1,0,HOME
1998,1998-04-13,SFN,SLN,W,8,2,HOME
1998,1998-04-14,BAL,CHA,W,4,3,HOME
1998,1998-04-14,BOS,OAK,W,8,6,HOME
1998,1998-04-14,CLE,SEA,W,8,3,HOME
1998,1998-04-14,KCA,TOR,L,1,5,HOME
1998,1998-04-14,TBA,MIN,L,2,8,HOME
1998,1998-04-14,TEX,DET,W,11,2,HOME
1998,1998-04-14,ATL,PIT,W,6,0,HOME
1998,1998-04-14,COL,LAN,W,6,3,HOME
1998,1998-04-14,MON,MIL,L,4,7,HOME
1998,1998-04-14,NYN,CHN,W,6,0,HOME
1998,1998-04-14,SFN,SDN,W,13,7,HOME
1998,1998-04-14,SLN,ARI,W,15,5,HOME
1998,1998-04-15,BAL,CHA,L,6,7,HOME
1998,1998-04-15,BOS,OAK,W,4,3,HOME
1998,1998-04-15,CLE,SEA,L,3,5,HOME
1998,1998-04-15,KCA,TOR,W,7,3,HOME
1998,1998-04-15,NYA,ANA,W,6,3,HOME
1998,1998-04-15,TEX,DET,W,7,3,HOME
1998,1998-04-15,ATL,PIT,W,7,0,HOME
1998,1998-04-15,CIN,HOU,W,4,1,HOME
1998,1998-04-15,FLO,PHI,W,3,2,HOME
1998,1998-04-15,MON,MIL,W,4,3,HOME
1998,1998-04-15,NYN,CHN,W,2,1,HOME
1998,1998-04-15,SFN,SDN,L,0,1,HOME
1998,1998-04-16,ANA,TBA,L,5,6,HOME
1998,1998-04-16,BAL,CHA,L,2,8,HOME
1998,1998-04-16,MIN,SEA,L,2,3,HOME
1998,1998-04-16,OAK,KCA,W,12,7,HOME
1998,1998-04-16,ATL,PIT,W,3,1,HOME
1998,1998-04-16,CIN,HOU,L,4,7,HOME
1998,1998-04-16,COL,LAN,L,3,4,HOME
1998,1998-04-16,FLO,PHI,W,12,4,HOME
1998,1998-04-16,MON,MIL,L,3,5,HOME
1998,1998-04-16,NYN,CHN,L,4,8,HOME
1998,1998-04-16,SLN,ARI,W,5,4,HOME
1998,1998-04-16,SLN,ARI,L,2,8,HOME
1998,1998-04-17,ANA,TBA,W,5,0,HOME
1998,1998-04-17,BOS,CLE,W,3,2,HOME
1998,1998-04-17,DET,NYA,L,2,11,HOME
1998,1998-04-17,MIN,SEA,L,6,11,HOME
1998,1998-04-17,OAK,KCA,L,1,4,HOME
1998,1998-04-17,TEX,BAL,W,6,4,HOME
1998,1998-04-17,TOR,CHA,W,6,1,HOME
1998,1998-04-17,ARI,FLO,W,7,5,HOME
1998,1998-04-17,CHN,LAN,L,3,11,HOME
1998,1998-04-17,CIN,NYN,W,4,3,HOME
1998,1998-04-17,HOU,MON,W,5,3,HOME
1998,1998-04-17,MIL,SFN,W,5,2,HOME
1998,1998-04-17,PIT,SDN,L,5,7,HOME
1998,1998-04-17,SLN,PHI,W,8,5,HOME
1998,1998-04-18,ANA,TBA,L,1,8,HOME
1998,1998-04-18,BOS,CLE,L,4,7,HOME
1998,1998-04-18,DET,NYA,L,3,8,HOME
1998,1998-04-18,MIN,SEA,L,3,5,HOME
1998,1998-04-18,OAK,KCA,W,3,2,HOME
1998,1998-04-18,TEX,BAL,L,8,10,HOME
1998,1998-04-18,TOR,CHA,W,9,4,HOME
1998,1998-04-18,ARI,FLO,W,7,5,HOME
1998,1998-04-18,CHN,LAN,W,8,1,HOME
1998,1998-04-18,CIN,NYN,L,4,5,HOME
1998,1998-04-18,COL,ATL,L,4,11,HOME
1998,1998-04-18,HOU,MON,W,4,3,HOME
1998,1998-04-18,MIL,SFN,W,3,1,HOME
1998,1998-04-18,PIT,SDN,L,5,7,HOME
1998,1998-04-18,SLN,PHI,W,6,5,HOME
1998,1998-04-19,ANA,TBA,L,0,6,HOME
1998,1998-04-19,BOS,CLE,W,2,0,HOME
1998,1998-04-19,DET,NYA,W,2,1,HOME
1998,1998-04-19,MIN,SEA,L,4,7,HOME
1998,1998-04-19,OAK,KCA,L,3,7,HOME
1998,1998-04-19,TEX,BAL,W,11,7,HOME
1998,1998-04-19,TOR,CHA,W,5,4,HOME
1998,1998-04-19,ARI,FLO,L,3,4,HOME
1998,1998-04-19,CHN,LAN,W,2,1,HOME
1998,1998-04-19,CIN,NYN,L,0,14,HOME
1998,1998-04-19,COL,ATL,L,3,5,HOME
1998,1998-04-19,COL,ATL,W,10,7,HOME
1998,1998-04-19,HOU,MON,L,4,5,HOME
1998,1998-04-19,MIL,SFN,W,3,2,HOME
1998,1998-04-19,SLN,PHI,W,3,2,HOME
1998,1998-04-20,ANA,BAL,W,4,3,HOME
1998,1998-04-20,BOS,CLE,W,6,5,HOME
1998,1998-04-20,OAK,MIN,W,3,2,HOME
1998,1998-04-20,SEA,KCA,W,8,7,HOME
1998,1998-04-20,TOR,NYA,L,2,3,HOME
1998,1998-04-20,ARI,FLO,W,15,4,HOME
1998,1998-04-20,COL,ATL,L,5,7,HOME
1998,1998-04-21,ANA,BAL,L,3,8,HOME
1998,1998-04-21,CLE,CHA,W,14,6,HOME
1998,1998-04-21,DET,BOS,L,4,11,HOME
1998,1998-04-21,OAK,MIN,W,5,4,HOME
1998,1998-04-21,SEA,KCA,L,3,5,HOME
1998,1998-04-21,TEX,TBA,W,4,0,HOME
1998,1998-04-21,TOR,NYA,L,3,5,HOME
1998,1998-04-21,CHN,SDN,W,5,3,HOME
1998,1998-04-21,MIL,LAN,W,5,2,HOME
1998,1998-04-21,MON,SLN,L,3,5,HOME
1998,1998-04-21,NYN,HOU,L,0,6,HOME
1998,1998-04-21,PHI,CIN,L,3,6,HOME
1998,1998-04-21,PIT,SFN,L,3,6,HOME
1998,1998-04-22,ANA,BAL,W,7,6,HOME
1998,1998-04-22,CLE,CHA,L,7,14,HOME
1998,1998-04-22,DET,BOS,L,5,8,HOME
1998,1998-04-22,OAK,MIN,L,2,4,HOME
1998,1998-04-22,SEA,KCA,W,11,5,HOME
1998,1998-04-22,TEX,TBA,W,7,2,HOME
1998,1998-04-22,TOR,NYA,L,1,9,HOME
1998,1998-04-22,ATL,ARI,W,5,2,HOME
1998,1998-04-22,CHN,SDN,L,2,3,HOME
1998,1998-04-22,FLO,COL,W,3,2,HOME
1998,1998-04-22,MIL,LAN,L,6,9,HOME
1998,1998-04-22,MON,SLN,W,3,2,HOME
1998,1998-04-22,NYN,HOU,W,10,7,HOME
1998,1998-04-22,PHI,CIN,W,5,4,HOME
1998,1998-04-22,PIT,SFN,W,5,2,HOME
1998,1998-04-23,CLE,CHA,W,5,4,HOME
1998,1998-04-23,TEX,TBA,L,5,12,HOME
1998,1998-04-23,ATL,ARI,W,3,1,HOME
1998,1998-04-23,CHN,SDN,L,1,4,HOME
1998,1998-04-23,FLO,COL,L,3,4,HOME
1998,1998-04-23,MIL,LAN,W,2,1,HOME
1998,1998-04-23,MON,SLN,W,5,2,HOME
1998,1998-04-23,PHI,CIN,W,6,3,HOME
1998,1998-04-23,PIT,SFN,W,7,0,HOME
1998,1998-04-24,BAL,OAK,L,1,10,HOME
1998,1998-04-24,CHA,TOR,L,1,3,HOME
1998,1998-04-24,CLE,BOS,L,5,7,HOME
1998,1998-04-24,KCA,TEX,W,11,4,HOME
1998,1998-04-24,NYA,DET,W,8,4,HOME
1998,1998-04-24,SEA,MIN,W,4,2,HOME
1998,1998-04-24,TBA,ANA,L,3,10,HOME
1998,1998-04-24,ATL,ARI,W,6,5,HOME
1998,1998-04-24,FLO,COL,W,5,1,HOME
1998,1998-04-24,LAN,CHN,W,12,4,HOME
1998,1998-04-24,MON,HOU,L,4,8,HOME
1998,1998-04-24,NYN,CIN,W,3,2,HOME
1998,1998-04-24,PHI,SLN,W,8,4,HOME
1998,1998-04-24,SDN,PIT,L,2,4,HOME
1998,1998-04-24,SFN,MIL,L,5,7,HOME
1998,1998-04-25,BAL,OAK,W,8,2,HOME
1998,1998-04-25,CHA,TOR,W,8,1,HOME
1998,1998-04-25,CLE,BOS,L,2,3,HOME
1998,1998-04-25,KCA,TEX,L,8,11,HOME
1998,1998-04-25,NYA,DET,W,5,4,HOME
1998,1998-04-25,SEA,MIN,L,2,8,HOME
1998,1998-04-25,TBA,ANA,L,1,7,HOME
1998,1998-04-25,ATL,COL,L,7,11,HOME
1998,1998-04-25,FLO,ARI,L,3,4,HOME
1998,1998-04-25,LAN,CHN,W,3,2,HOME
1998,1998-04-25,MON,HOU,L,3,4,HOME
1998,1998-04-25,NYN,CIN,L,0,2,HOME
1998,1998-04-25,PHI,SLN,L,5,8,HOME
1998,1998-04-25,SDN,PIT,W,4,3,HOME
1998,1998-04-25,SFN,MIL,W,2,1,HOME
1998,1998-04-26,BAL,OAK,L,4,12,HOME
1998,1998-04-26,CHA,TOR,T,5,5,HOME
1998,1998-04-26,KCA,TEX,L,4,11,HOME
1998,1998-04-26,SEA,MIN,L,0,2,HOME
1998,1998-04-26,TBA,ANA,L,1,2,HOME
1998,1998-04-26,ATL,COL,L,6,7,HOME
1998,1998-04-26,FLO,ARI,W,12,6,HOME
1998,1998-04-26,LAN,CHN,W,4,3,HOME
1998,1998-04-26,MON,HOU,L,0,15,HOME
1998,1998-04-26,PHI,SLN,W,9,3,HOME
1998,1998-04-26,SDN,PIT,L,0,6,HOME
1998,1998-04-26,SFN,MIL,W,8,7,HOME
1998,1998-04-27,BAL,ANA,L,1,3,HOME
1998,1998-04-27,BOS,DET,W,6,5,HOME
1998,1998-04-27,CHA,CLE,W,10,3,HOME
1998,1998-04-27,MIN,TEX,L,4,9,HOME
1998,1998-04-27,NYA,TOR,W,1,0,HOME
1998,1998-04-27,TBA,OAK,L,6,7,HOME
1998,1998-04-27,ARI,ATL,L,5,6,HOME
1998,1998-04-27,CIN,PHI,W,3,1,HOME
1998,1998-04-27,COL,FLO,L,4,5,HOME
1998,1998-04-27,LAN,MIL,L,2,3,HOME
1998,1998-04-27,NYN,HOU,L,3,4,HOME
1998,1998-04-27,SDN,CHN,L,1,3,HOME
1998,1998-04-27,SFN,PIT,W,6,5,HOME
1998,1998-04-27,SLN,MON,W,7,0,HOME
1998,1998-04-28,BAL,ANA,L,5,6,HOME
1998,1998-04-28,BOS,DET,L,5,7,HOME
1998,1998-04-28,CHA,CLE,L,1,4,HOME
1998,1998-04-28,KCA,SEA,L,1,5,HOME
1998,1998-04-28,MIN,TEX,L,2,7,HOME
1998,1998-04-28,NYA,TOR,L,2,5,HOME
1998,1998-04-28,TBA,OAK,L,3,4,HOME
1998,1998-04-28,ARI,ATL,L,2,12,HOME
1998,1998-04-28,CIN,PHI,L,8,11,HOME
1998,1998-04-28,COL,FLO,W,8,7,HOME
1998,1998-04-28,HOU,NYN,W,4,3,HOME
1998,1998-04-28,LAN,MIL,W,6,3,HOME
1998,1998-04-28,SDN,CHN,W,7,3,HOME
1998,1998-04-28,SFN,PIT,W,2,1,HOME
1998,1998-04-29,BOS,ANA,W,8,4,HOME
1998,1998-04-29,CHA,BAL,W,16,7,HOME
1998,1998-04-29,CLE,OAK,L,4,11,HOME
1998,1998-04-29,DET,TEX,L,1,4,HOME
1998,1998-04-29,MIN,TBA,W,2,0,HOME
1998,1998-04-29,NYA,SEA,W,8,5,HOME
1998,1998-04-29,TOR,KCA,L,2,7,HOME
1998,1998-04-29,CIN,PHI,W,1,0,HOME
1998,1998-04-29,HOU,NYN,W,6,1,HOME
1998,1998-04-29,SLN,MON,W,13,7,HOME
1998,1998-04-30,BOS,ANA,L,2,7,HOME
1998,1998-04-30,CHA,BAL,L,1,4,HOME
1998,1998-04-30,CLE,OAK,L,2,5,HOME
1998,1998-04-30,DET,TEX,W,7,2,HOME
1998,1998-04-30,MIN,TBA,L,0,2,HOME
1998,1998-04-30,NYA,SEA,W,9,8,HOME
1998,1998-04-30,TOR,KCA,L,4,7,HOME
1998,1998-04-30,ATL,SFN,W,6,0,HOME
1998,1998-04-30,CHN,SLN,W,8,3,HOME
1998,1998-04-30,FLO,SDN,L,1,4,HOME
1998,1998-04-30,NYN,COL,L,0,4,HOME
1998,1998-04-30,PIT,LAN,L,6,14,HOME
1998,1998-05-01,ANA,CHA,W,7,1,HOME
1998,1998-05-01,BAL,MIN,W,6,3,HOME
1998,1998-05-01,BOS,TEX,W,5,3,HOME
1998,1998-05-01,CLE,TBA,W,7,5,HOME
1998,1998-05-01,KCA,NYA,L,1,2,HOME
1998,1998-05-01,OAK,TOR,W,5,2,HOME
1998,1998-05-01,SEA,DET,L,3,17,HOME
1998,1998-05-01,ATL,SFN,W,6,2,HOME
1998,1998-05-01,CHN,SLN,W,6,5,HOME
1998,1998-05-01,FLO,SDN,W,6,5,HOME
1998,1998-05-01,MIL,CIN,W,5,2,HOME
1998,1998-05-01,MON,ARI,W,7,4,HOME
1998,1998-05-01,PHI,HOU,L,5,12,HOME
1998,1998-05-01,PIT,LAN,W,5,4,HOME
1998,1998-05-02,ANA,CHA,W,5,3,HOME
1998,1998-05-02,BAL,MIN,L,7,8,HOME
1998,1998-05-02,BOS,TEX,L,6,7,HOME
1998,1998-05-02,CLE,TBA,W,5,1,HOME
1998,1998-05-02,KCA,NYA,L,6,12,HOME
1998,1998-05-02,OAK,TOR,L,0,7,HOME
1998,1998-05-02,SEA,DET,W,4,0,HOME
1998,1998-05-02,ATL,SFN,W,4,3,HOME
1998,1998-05-02,CHN,SLN,W,4,3,HOME
1998,1998-05-02,FLO,SDN,L,7,8,HOME
1998,1998-05-02,MIL,CIN,L,5,8,HOME
1998,1998-05-02,MON,ARI,W,5,4,HOME
1998,1998-05-02,NYN,COL,L,3,7,HOME
1998,1998-05-02,PHI,HOU,L,1,4,HOME
1998,1998-05-02,PIT,LAN,L,4,5,HOME
1998,1998-05-03,ANA,CHA,L,1,12,HOME
1998,1998-05-03,BAL,MIN,W,2,0,HOME
1998,1998-05-03,BOS,TEX,W,2,1,HOME
1998,1998-05-03,CLE,TBA,W,10,8,HOME
1998,1998-05-03,KCA,NYA,L,1,10,HOME
1998,1998-05-03,OAK,TOR,L,3,6,HOME
1998,1998-05-03,SEA,DET,W,10,6,HOME
1998,1998-05-03,ATL,SFN,L,8,12,HOME
1998,1998-05-03,CHN,SLN,L,5,8,HOME
1998,1998-05-03,FLO,SDN,W,1,0,HOME
1998,1998-05-03,MIL,CIN,L,3,5,HOME
1998,1998-05-03,MON,ARI,W,4,1,HOME
1998,1998-05-03,NYN,COL,W,5,2,HOME
1998,1998-05-03,PHI,HOU,W,5,3,HOME
1998,1998-05-03,PIT,LAN,L,5,10,HOME
1998,1998-05-04,ANA,CHA,L,5,6,HOME
1998,1998-05-04,OAK,TOR,W,7,4,HOME
1998,1998-05-04,ATL,LAN,W,4,2,HOME
1998,1998-05-04,FLO,SFN,L,0,8,HOME
1998,1998-05-04,MIL,SDN,L,5,13,HOME
1998,1998-05-04,MON,CIN,L,1,4,HOME
1998,1998-05-04,NYN,ARI,L,2,4,HOME
1998,1998-05-04,PHI,COL,L,2,11,HOME
1998,1998-05-05,ANA,TOR,L,11,13,HOME
1998,1998-05-05,BOS,MIN,W,4,2,HOME
1998,1998-05-05,CLE,BAL,W,6,5,HOME
1998,1998-05-05,KCA,TBA,W,4,2,HOME
1998,1998-05-05,SEA,CHA,W,8,1,HOME
1998,1998-05-05,TEX,NYA,L,2,7,HOME
1998,1998-05-05,ATL,LAN,W,8,3,HOME
1998,1998-05-05,CHN,HOU,L,5,10,HOME
1998,1998-05-05,FLO,SFN,L,2,8,HOME
1998,1998-05-05,MIL,SDN,L,4,13,HOME
1998,1998-05-05,MON,CIN,W,3,2,HOME
1998,1998-05-05,NYN,ARI,W,9,1,HOME
1998,1998-05-05,PHI,COL,L,1,6,HOME
1998,1998-05-05,PIT,SLN,W,5,2,HOME
1998,1998-05-06,ANA,TOR,L,5,6,HOME
1998,1998-05-06,BOS,MIN,L,7,8,HOME
1998,1998-05-06,CLE,BAL,W,14,5,HOME
1998,1998-05-06,KCA,TBA,L,0,5,HOME
1998,1998-05-06,OAK,DET,L,5,10,HOME
1998,1998-05-06,SEA,CHA,W,10,9,HOME
1998,1998-05-06,TEX,NYA,L,13,15,HOME
1998,1998-05-06,ATL,LAN,W,7,0,HOME
1998,1998-05-06,CHN,HOU,W,2,0,HOME
1998,1998-05-06,FLO,SFN,L,9,10,HOME
1998,1998-05-06,MIL,SDN,W,3,2,HOME
1998,1998-05-06,MON,CIN,L,2,4,HOME
1998,1998-05-06,NYN,ARI,W,8,2,HOME
1998,1998-05-06,PHI,COL,W,7,6,HOME
1998,1998-05-06,PIT,SLN,W,5,0,HOME
1998,1998-05-07,KCA,BOS,W,5,3,HOME
1998,1998-05-07,OAK,DET,L,3,6,HOME
1998,1998-05-07,SEA,TOR,L,0,6,HOME
1998,1998-05-07,TEX,CLE,L,2,7,HOME
1998,1998-05-07,ATL,SDN,W,6,3,HOME
1998,1998-05-07,FLO,LAN,L,3,4,HOME
1998,1998-05-07,MON,COL,W,2,1,HOME
1998,1998-05-07,NYN,SLN,W,4,1,HOME
1998,1998-05-07,PHI,ARI,W,4,1,HOME
1998,1998-05-07,PIT,CIN,W,8,7,HOME
1998,1998-05-08,ANA,DET,W,5,3,HOME
1998,1998-05-08,KCA,BOS,L,3,14,HOME
1998,1998-05-08,MIN,NYA,L,1,5,HOME
1998,1998-05-08,OAK,CHA,L,3,5,HOME
1998,1998-05-08,SEA,TOR,W,8,3,HOME
1998,1998-05-08,TBA,BAL,L,2,8,HOME
1998,1998-05-08,TEX,CLE,W,6,3,HOME
1998,1998-05-08,ATL,SDN,L,2,3,HOME
1998,1998-05-08,CHN,SFN,W,5,4,HOME
1998,1998-05-08,FLO,LAN,W,12,6,HOME
1998,1998-05-08,MIL,HOU,W,4,1,HOME
1998,1998-05-08,MON,COL,L,5,7,HOME
1998,1998-05-08,NYN,SLN,W,9,2,HOME
1998,1998-05-08,PHI,ARI,W,6,4,HOME
1998,1998-05-08,PIT,CIN,L,3,5,HOME
1998,1998-05-09,ANA,DET,L,3,7,HOME
1998,1998-05-09,KCA,BOS,L,1,3,HOME
1998,1998-05-09,MIN,NYA,W,8,1,HOME
1998,1998-05-09,OAK,CHA,W,15,7,HOME
1998,1998-05-09,SEA,TOR,L,1,4,HOME
1998,1998-05-09,TBA,BAL,L,0,7,HOME
1998,1998-05-09,TEX,CLE,W,7,3,HOME
1998,1998-05-09,ATL,SDN,W,6,4,HOME
1998,1998-05-09,CHN,SFN,L,1,5,HOME
1998,1998-05-09,CHN,SFN,W,6,0,HOME
1998,1998-05-09,FLO,LAN,W,7,4,HOME
1998,1998-05-09,MIL,HOU,L,6,11,HOME
1998,1998-05-09,MON,COL,W,4,0,HOME
1998,1998-05-09,PIT,CIN,W,6,1,HOME
1998,1998-05-10,ANA,DET,W,4,2,HOME
1998,1998-05-10,KCA,BOS,L,1,3,HOME
1998,1998-05-10,MIN,NYA,L,0,7,HOME
1998,1998-05-10,OAK,CHA,L,3,4,HOME
1998,1998-05-10,SEA,TOR,W,3,1,HOME
1998,1998-05-10,TBA,BAL,W,4,3,HOME
1998,1998-05-10,TEX,CLE,W,5,3,HOME
1998,1998-05-10,ATL,SDN,W,8,5,HOME
1998,1998-05-10,CHN,SFN,L,0,3,HOME
1998,1998-05-10,FLO,LAN,L,2,4,HOME
1998,1998-05-10,MIL,HOU,L,1,7,HOME
1998,1998-05-10,MON,COL,L,3,5,HOME
1998,1998-05-10,PHI,ARI,W,7,4,HOME
1998,1998-05-10,PIT,CIN,L,3,4,HOME
1998,1998-05-11,MIN,BAL,L,0,4,HOME
1998,1998-05-11,TBA,CLE,W,4,2,HOME
1998,1998-05-11,TEX,BOS,W,8,2,HOME
1998,1998-05-11,ARI,CHN,L,2,4,HOME
1998,1998-05-11,CIN,ATL,L,1,8,HOME
1998,1998-05-11,HOU,FLO,W,5,2,HOME
1998,1998-05-11,LAN,PHI,L,2,5,HOME
1998,1998-05-11,PIT,COL,W,5,2,HOME
1998,1998-05-11,SDN,NYN,W,2,1,HOME
1998,1998-05-11,SFN,MON,W,7,2,HOME
1998,1998-05-11,SLN,MIL,W,7,0,HOME
1998,1998-05-12,CHA,ANA,W,5,2,HOME
