season,date,team1,team2,result,score1,score2,home_away,home_rank,away_rank,is_upset
1968,1968-11-03,NE,DEN,0,14,35,1,21,19,0
1968,1968-11-03,NO,DAL,0,3,17,1,20,2,0
1968,1968-11-03,NYG,IND,0,0,26,1,13,1,0
1968,1968-11-03,NYJ,BUF,3,25,21,1,5,26,0
1968,1968-11-03,PHI,ARI,0,17,45,1,24,8,0
1968,1968-11-03,SF,CLE,0,21,33,1,11,7,0
1968,1968-11-10,ARI,PIT,1,28,28,1,8,23,0
1968,1968-11-10,ATL,LAR,0,10,17,1,25,6,0
1968,1968-11-10,BUF,MIA,0,17,21,1,26,16,0
1968,1968-11-10,CHI,SF,3,27,19,1,14,11,1
1968,1968-11-10,CIN,KC,0,9,16,1,22,4,0
1968,1968-11-10,CLE,NO,3,35,17,1,7,20,0
1968,1968-11-10,DAL,NYG,0,21,27,1,2,13,1
1968,1968-11-10,DEN,LV,0,7,43,1,19,3,0
1968,1968-11-10,DET,IND,0,10,27,1,17,1,0
1968,1968-11-10,MIN,GB,3,14,10,1,10,15,0
1968,1968-11-10,NE,LAC,0,17,27,1,21,9,0
1968,1968-11-10,NYJ,TEN,3,26,7,1,5,12,0
1968,1968-11-10,PHI,WAS,0,10,16,1,24,18,0
1968,1968-11-17,BUF,LAC,0,6,21,1,26,9,0
1968,1968-11-17,CHI,ATL,0,13,16,1,14,25,1
1968,1968-11-17,DET,MIN,0,6,13,1,17,10,0
1968,1968-11-17,GB,NO,3,29,7,1,15,20,0
1968,1968-11-17,IND,ARI,3,27,0,1,1,8,0
1968,1968-11-17,KC,NE,3,31,17,1,4,21,0
1968,1968-11-17,LV,NYJ,3,43,32,1,3,5,0
1968,1968-11-17,MIA,CIN,0,21,38,1,16,22,1
1968,1968-11-17,NYG,PHI,3,7,6,1,13,24,0
1968,1968-11-17,PIT,CLE,0,24,45,1,23,7,0
1968,1968-11-17,SF,LAR,1,20,20,1,11,6,0
1968,1968-11-17,TEN,DEN,3,38,17,1,12,19,0
1968,1968-11-17,WAS,DAL,0,24,44,1,18,2,0
1968,1968-11-24,ARI,ATL,3,17,12,1,8,25,0
1968,1968-11-24,CHI,DAL,0,3,34,1,14,2,0
1968,1968-11-24,CIN,LV,0,0,34,1,22,3,0
1968,1968-11-24,CLE,PHI,3,47,13,1,7,24,0
1968,1968-11-24,DEN,BUF,3,34,32,1,19,26,0
1968,1968-11-24,DET,NO,1,20,20,1,17,20,0
1968,1968-11-24,IND,MIN,3,21,9,1,1,10,0
1968,1968-11-24,LAC,NYJ,0,15,37,1,9,5,0
1968,1968-11-24,LAR,NYG,3,24,21,1,6,13,0
1968,1968-11-24,NE,MIA,0,10,34,1,21,16,0
1968,1968-11-24,PIT,SF,0,28,45,1,23,11,0
1968,1968-11-24,WAS,GB,0,7,27,1,18,15,0
1968,1968-11-28,DAL,WAS,3,29,20,1,2,18,0
1968,1968-11-28,DET,PHI,0,0,12,1,17,24,1
1968,1968-11-28,KC,TEN,3,24,10,1,4,12,0
1968,1968-11-28,LV,BUF,3,13,10,1,3,26,0
1968,1968-12-01,CLE,NYG,3,45,10,1,7,13,0
1968,1968-12-01,DEN,LAC,0,23,47,1,19,9,0
1968,1968-12-01,IND,ATL,3,44,0,1,1,25,0
1968,1968-12-01,MIN,LAR,0,3,31,1,10,6,0
1968,1968-12-01,NE,CIN,3,33,14,1,21,22,0
1968,1968-12-01,NO,CHI,0,17,23,1,20,14,0
1968,1968-12-01,NYJ,MIA,3,35,17,1,5,16,0
1968,1968-12-01,PIT,ARI,0,10,20,1,23,8,0
1968,1968-12-01,SF,GB,3,27,20,1,11,15,0
1968,1968-12-07,GB,IND,0,3,16,1,15,1,0
1968,1968-12-07,TEN,BUF,3,35,6,1,12,26,0
1968,1968-12-08,ATL,DET,0,7,24,1,25,17,0
1968,1968-12-08,DAL,PIT,3,28,7,1,2,23,0
1968,1968-12-08,LAC,KC,0,3,40,1,9,4,0
1968,1968-12-08,LAR,CHI,0,16,17,1,6,14,1
1968,1968-12-08,LV,DEN,3,33,27,1,3,19,0
1968,1968-12-08,MIA,NE,3,38,7,1,16,21,0
1968,1968-12-08,NYG,ARI,0,21,28,1,13,8,0
1968,1968-12-08,NYJ,CIN,3,27,14,1,5,22,0
1968,1968-12-08,PHI,NO,3,29,17,1,24,20,1
1968,1968-12-08,SF,MIN,0,20,30,1,11,10,0
1968,1968-12-08,WAS,CLE,0,21,24,1,18,7,0
1968,1968-12-14,ARI,CLE,3,27,16,1,8,7,1
1968,1968-12-14,DEN,KC,0,7,30,1,19,4,0
1968,1968-12-15,ATL,SF,0,12,14,1,25,11,0
1968,1968-12-15,CHI,GB,0,27,28,1,14,15,1
1968,1968-12-15,LAC,LV,0,27,34,1,9,3,0
1968,1968-12-15,LAR,IND,0,24,28,1,6,1,0
1968,1968-12-15,MIA,NYJ,0,7,31,1,16,5,0
1968,1968-12-15,NO,PIT,3,24,14,1,20,23,0
1968,1968-12-15,NYG,DAL,0,10,28,1,13,2,0
1968,1968-12-15,PHI,MIN,0,17,24,1,24,10,0
1968,1968-12-15,TEN,NE,3,45,17,1,12,21,0
1968,1968-12-15,WAS,DET,3,14,3,1,18,17,1
1969,1969-09-14,BUF,NYJ,0,19,33,1,23,7,0
1969,1969-09-14,CIN,MIA,3,27,21,1,20,24,0
1969,1969-09-14,DEN,NE,3,35,7,1,16,22,0
1969,1969-09-14,LAC,KC,0,9,27,1,11,4,0
1969,1969-09-14,LV,TEN,3,21,17,1,1,13,0
1969,1969-09-20,LV,MIA,3,20,17,1,1,24,0
1969,1969-09-21,ATL,SF,3,24,12,1,14,17,0
1969,1969-09-21,BUF,TEN,0,3,17,1,23,13,0
1969,1969-09-21,CIN,LAC,3,34,20,1,20,11,1
1969,1969-09-21,DAL,ARI,3,24,3,1,3,19,0
1969,1969-09-21,DEN,NYJ,3,21,19,1,16,7,1
1969,1969-09-21,GB,CHI,3,17,0,1,10,25,0
1969,1969-09-21,IND,LAR,0,20,27,1,9,5,0
1969,1969-09-21,NE,KC,0,0,31,1,22,4,0
1969,1969-09-21,NO,WAS,0,20,26,1,18,12,0
1969,1969-09-21,NYG,MIN,3,24,23,1,15,2,1
1969,1969-09-21,PHI,CLE,0,20,27,1,21,6,0
1969,1969-09-21,PIT,DET,3,16,13,1,26,8,1
1969,1969-09-28,ARI,CHI,3,20,17,1,19,25,0
1969,1969-09-28,BUF,DEN,3,41,28,1,23,16,1
1969,1969-09-28,CIN,KC,3,24,19,1,20,4,1
1969,1969-09-28,CLE,WAS,3,27,23,1,6,12,0
1969,1969-09-28,DET,NYG,3,24,0,1,8,15,0
1969,1969-09-28,GB,SF,3,14,7,1,10,17,0
1969,1969-09-28,LAC,NYJ,3,34,27,1,11,7,1
1969,1969-09-28,LAR,ATL,3,17,7,1,5,14,0
1969,1969-09-28,MIN,IND,3,52,14,1,2,9,0
1969,1969-09-28,NE,LV,0,23,38,1,22,1,0
1969,1969-09-28,NO,DAL,0,17,21,1,18,3,0
1969,1969-09-28,PHI,PIT,3,41,27,1,21,26,0
1969,1969-09-28,TEN,MIA,3,22,10,1,13,24,0
1969,1969-10-04,LAC,CIN,3,21,14,1,11,20,0
1969,1969-10-04,MIA,LV,1,20,20,1,24,1,0
1969,1969-10-05,ATL,IND,0,14,21,1,14,9,0
1969,1969-10-05,CLE,DET,0,21,28,1,6,8,1
1969,1969-10-05,DEN,KC,0,13,26,1,16,4,0
1969,1969-10-05,LAR,NO,3,36,17,1,5,18,0
1969,1969-10-05,MIN,GB,3,19,7,1,2,10,0
1969,1969-10-05,NE,NYJ,0,14,23,1,22,7,0
1969,1969-10-05,NYG,CHI,3,28,24,1,15,25,0
1969,1969-10-05,PHI,DAL,0,7,38,1,21,3,0
1969,1969-10-05,PIT,ARI,0,14,27,1,26,19,0
1969,1969-10-05,SF,WAS,1,17,17,1,17,12,0
1969,1969-10-05,TEN,BUF,3,28,14,1,13,23,0
1969,1969-10-11,BUF,NE,3,23,16,1,23,22,1
1969,1969-10-11,MIA,LAC,0,14,21,1,24,11,0
1969,1969-10-12,ATL,DAL,0,17,24,1,14,3,0
1969,1969-10-12,CHI,MIN,0,0,31,1,25,2,0
1969,1969-10-12,CIN,NYJ,0,7,21,1,20,7,0
1969,1969-10-12,DEN,LV,0,14,24,1,16,1,0
1969,1969-10-12,DET,GB,0,17,28,1,8,10,1
1969,1969-10-12,KC,TEN,3,24,0,1,4,13,0
1969,1969-10-12,NO,CLE,0,17,27,1,18,6,0
1969,1969-10-12,NYG,PIT,3,10,7,1,15,26,0
1969,1969-10-12,SF,LAR,0,21,27,1,17,5,0
1969,1969-10-12,WAS,ARI,3,33,17,1,12,19,0
1969,1969-10-13,IND,PHI,3,24,20,1,9,21,0
1969,1969-10-18,CLE,PIT,3,42,31,1,6,26,0
1969,1969-10-19,ARI,MIN,0,10,27,1,19,2,0
1969,1969-10-19,CIN,DEN,0,23,30,1,20,16,0
1969,1969-10-19,DAL,PHI,3,49,14,1,3,21,0
1969,1969-10-19,DET,CHI,3,13,7,1,8,25,0
1969,1969-10-19,KC,MIA,3,17,10,1,4,24,0
1969,1969-10-19,LAR,GB,3,34,21,1,5,10,0
1969,1969-10-19,LV,BUF,3,50,21,1,1,23,0
1969,1969-10-19,NE,LAC,0,10,13,1,22,11,0
1969,1969-10-19,NO,IND,0,10,30,1,18,9,0
1969,1969-10-19,SF,ATL,0,7,21,1,17,14,0
1969,1969-10-19,WAS,NYG,3,20,14,1,12,15,0
1969,1969-10-20,NYJ,TEN,3,26,17,1,7,13,0
1969,1969-10-26,CHI,LAR,0,7,9,1,25,5,0
1969,1969-10-26,CLE,ARI,1,21,21,1,6,19,0
1969,1969-10-26,GB,ATL,3,28,10,1,10,14,0
1969,1969-10-26,IND,SF,0,21,24,1,9,17,1
1969,1969-10-26,KC,CIN,3,42,22,1,4,20,0
1969,1969-10-26,LAC,LV,0,12,24,1,11,1,0
1969,1969-10-26,MIA,BUF,3,24,6,1,24,23,1
1969,1969-10-26,MIN,DET,3,24,10,1,2,8,0
1969,1969-10-26,NYJ,NE,3,23,17,1,7,22,0
1969,1969-10-26,PHI,NO,3,13,10,1,21,18,1
1969,1969-10-26,PIT,WAS,0,7,14,1,26,12,0
1969,1969-10-26,TEN,DEN,3,24,21,1,13,16,0
1969,1969-10-27,DAL,NYG,3,25,3,1,3,15,0
1969,1969-11-02,ARI,NO,0,42,51,1,19,18,0
1969,1969-11-02,ATL,LAR,0,6,38,1,14,5,0
1969,1969-11-02,BUF,KC,0,7,29,1,23,4,0
1969,1969-11-02,CIN,LV,3,31,17,1,20,1,1
1969,1969-11-02,CLE,DAL,3,42,10,1,6,3,1
1969,1969-11-02,DEN,LAC,3,13,0,1,16,11,1
1969,1969-11-02,IND,WAS,3,41,17,1,9,12,0
1969,1969-11-02,MIN,CHI,3,31,14,1,2,25,0
1969,1969-11-02,NE,TEN,3,24,0,1,22,13,1
1969,1969-11-02,NYG,PHI,0,20,23,1,15,21,1
1969,1969-11-02,NYJ,MIA,3,34,31,1,7,24,0
1969,1969-11-02,PIT,GB,0,34,38,1,26,10,0
1969,1969-11-02,SF,DET,0,14,26,1,17,8,0
1969,1969-11-09,ARI,NYG,3,42,17,1,19,15,1
1969,1969-11-09,CHI,PIT,3,38,7,1,25,26,0
1969,1969-11-09,DAL,NO,3,33,17,1,3,18,0
1969,1969-11-09,DET,ATL,3,27,21,1,8,14,0
1969,1969-11-09,IND,GB,3,14,6,1,9,10,0
1969,1969-11-09,KC,LAC,3,27,3,1,4,11,0
1969,1969-11-09,LAR,SF,3,41,30,1,5,17,0
1969,1969-11-09,LV,DEN,3,41,10,1,1,16,0
1969,1969-11-09,MIN,CLE,3,51,3,1,2,6,0
1969,1969-11-09,NE,MIA,0,16,17,1,22,24,1
1969,1969-11-09,NYJ,BUF,3,16,6,1,7,23,0
1969,1969-11-09,TEN,CIN,1,31,31,1,13,20,0
1969,1969-11-09,WAS,PHI,1,28,28,1,12,21,0
1969,1969-11-16,ATL,CHI,3,48,31,1,14,25,0
1969,1969-11-16,BUF,MIA,3,28,3,1,23,24,0
1969,1969-11-16,CIN,NE,0,14,25,1,20,22,1
1969,1969-11-16,DEN,TEN,1,20,20,1,16,13,0
1969,1969-11-16,DET,ARI,3,20,0,1,8,19,0
1969,1969-11-16,GB,MIN,0,7,9,1,10,2,0
1969,1969-11-16,LV,LAC,3,21,16,1,1,11,0
1969,1969-11-16,NYG,NO,0,24,25,1,15,18,1
1969,1969-11-16,NYJ,KC,0,16,34,1,7,4,0
1969,1969-11-16,PHI,LAR,0,17,23,1,21,5,0
1969,1969-11-16,PIT,CLE,0,3,24,1,26,6,0
1969,1969-11-16,SF,IND,3,20,17,1,17,9,1
1969,1969-11-16,WAS,DAL,0,28,41,1,12,3,0
1969,1969-11-23,ARI,PHI,0,30,34,1,19,21,1
1969,1969-11-23,CHI,IND,0,21,24,1,25,9,0
1969,1969-11-23,CLE,NYG,3,28,17,1,6,15,0
1969,1969-11-23,GB,DET,0,10,16,1,10,8,0
1969,1969-11-23,KC,LV,0,24,27,1,4,1,0
1969,1969-11-23,LAC,DEN,3,45,24,1,11,16,0
1969,1969-11-23,LAR,DAL,3,24,23,1,5,3,1
1969,1969-11-23,MIA,TEN,0,7,32,1,24,13,0
1969,1969-11-23,MIN,PIT,3,52,14,1,2,26,0
1969,1969-11-23,NE,BUF,3,35,21,1,22,23,0
1969,1969-11-23,NO,SF,3,43,38,1,18,17,1
1969,1969-11-23,NYJ,CIN,3,40,7,1,7,20,0
1969,1969-11-23,WAS,ATL,3,27,20,1,12,14,0
1969,1969-11-27,DAL,SF,1,24,24,1,3,17,0
1969,1969-11-27,DET,MIN,0,0,27,1,8,2,0
1969,1969-11-27,KC,DEN,3,31,17,1,4,16,0
1969,1969-11-27,TEN,LAC,0,17,21,1,13,11,0
1969,1969-11-30,ARI,PIT,3,47,10,1,19,26,0
1969,1969-11-30,BUF,CIN,3,16,13,1,23,20,1
1969,1969-11-30,CHI,CLE,0,24,28,1,25,6,0
1969,1969-11-30,GB,NYG,3,20,10,1,10,15,0
1969,1969-11-30,IND,ATL,3,13,6,1,9,14,0
1969,1969-11-30,MIA,NE,0,23,38,1,24,22,0
1969,1969-11-30,NO,PHI,3,26,17,1,18,21,0
1969,1969-11-30,NYJ,LV,0,14,27,1,7,1,0
1969,1969-11-30,WAS,LAR,0,13,24,1,12,5,0
1969,1969-12-06,SF,CHI,3,42,21,1,17,25,0
1969,1969-12-06,TEN,NYJ,0,26,34,1,13,7,0
1969,1969-12-07,ATL,NO,3,45,17,1,14,18,0
1969,1969-12-07,CLE,GB,3,20,7,1,6,10,0
1969,1969-12-07,IND,DET,1,17,17,1,9,8,0
1969,1969-12-07,KC,BUF,3,22,19,1,4,23,0
1969,1969-12-07,LAC,NE,3,28,18,1,11,22,0
1969,1969-12-07,LAR,MIN,0,13,20,1,5,2,0
1969,1969-12-07,LV,CIN,3,37,17,1,1,20,0
1969,1969-12-07,MIA,DEN,3,27,24,1,24,16,1
1969,1969-12-07,NYG,ARI,3,49,6,1,15,19,0
1969,1969-12-07,PHI,WAS,0,29,34,1,21,12,0
1969,1969-12-07,PIT,DAL,0,7,10,1,26,3,0
1969,1969-12-13,DAL,IND,3,27,10,1,3,9,0
1969,1969-12-13,LV,KC,3,10,6,1,1,4,0
1969,1969-12-14,ARI,CLE,0,21,27,1,19,6,0
1969,1969-12-14,CHI,GB,0,3,21,1,25,10,0
1969,1969-12-14,DEN,CIN,3,27,16,1,16,20,0
1969,1969-12-14,DET,LAR,3,28,0,1,8,5,1
1969,1969-12-14,LAC,BUF,3,45,6,1,11,23,0
1969,1969-12-14,MIA,NYJ,0,9,27,1,24,7,0
1969,1969-12-14,MIN,SF,3,10,7,1,2,17,0
1969,1969-12-14,PHI,ATL,0,3,27,1,21,14,0
1969,1969-12-14,PIT,NYG,0,17,21,1,26,15,0
1969,1969-12-14,TEN,NE,3,27,23,1,13,22,0
1969,1969-12-14,WAS,NO,3,17,14,1,12,18,0
1969,1969-12-21,ATL,MIN,3,10,3,1,14,2,1
1969,1969-12-21,CHI,DET,0,3,20,1,25,8,0
1969,1969-12-21,DAL,WAS,3,20,10,1,3,12,0
1969,1969-12-21,GB,ARI,3,45,28,1,10,19,0
1969,1969-12-21,LAR,IND,0,7,13,1,5,9,1
1969,1969-12-21,NO,PIT,3,27,24,1,18,26,0
1969,1969-12-21,NYG,CLE,3,27,14,1,15,6,1
1969,1969-12-21,SF,PHI,3,14,13,1,17,21,0
1970,1970-09-18,LAR,ARI,3,34,13,1,7,10,0
1970,1970-09-19,NYG,CHI,0,16,24,1,8,15,1
1970,1970-09-20,BUF,DEN,0,10,25,1,23,18,0
1970,1970-09-20,CIN,LV,3,31,21,1,11,9,1
1970,1970-09-20,GB,DET,0,0,40,1,17,4,0
1970,1970-09-20,LAC,IND,0,14,16,1,14,2,0
1970,1970-09-20,MIN,KC,3,27,10,1,1,12,0
1970,1970-09-20,NE,MIA,3,27,14,1,26,6,1
1970,1970-09-20,NO,ATL,0,3,14,1,25,19,0
1970,1970-09-20,PHI,DAL,0,7,17,1,22,5,0
1970,1970-09-20,PIT,TEN,0,7,19,1,20,24,1
1970,1970-09-20,SF,WAS,3,26,17,1,3,16,0
1970,1970-09-21,CLE,NYJ,3,31,21,1,13,21,0
1970,1970-09-27,ARI,WAS,3,27,17,1,10,16,0
1970,1970-09-27,BUF,LAR,0,0,19,1,23,7,0
1970,1970-09-27,CHI,PHI,3,20,16,1,15,22,0
1970,1970-09-27,DAL,NYG,3,28,10,1,5,8,0
1970,1970-09-27,DEN,PIT,3,16,13,1,18,20,0
1970,1970-09-27,DET,CIN,3,38,3,1,4,11,0
1970,1970-09-27,GB,ATL,3,27,24,1,17,19,0
1970,1970-09-27,LAC,LV,1,27,27,1,14,9,0
1970,1970-09-27,MIN,NO,3,26,0,1,1,25,0
1970,1970-09-27,NE,NYJ,0,21,31,1,26,21,0
1970,1970-09-27,SF,CLE,3,34,31,1,3,13,0
1970,1970-09-27,TEN,MIA,0,10,20,1,24,6,0
1970,1970-09-28,IND,KC,0,24,44,1,2,12,1
1970,1970-10-03,CLE,PIT,3,15,7,1,13,20,0
1970,1970-10-03,MIA,LV,3,20,13,1,6,9,0
1970,1970-10-04,ARI,DAL,3,20,7,1,10,5,1
1970,1970-10-04,ATL,SF,3,21,20,1,19,3,1
1970,1970-10-04,BUF,NYJ,3,34,31,1,23,21,1
1970,1970-10-04,CIN,TEN,0,13,20,1,11,24,1
1970,1970-10-04,DEN,KC,3,26,13,1,18,12,1
1970,1970-10-04,GB,MIN,3,13,10,1,17,1,1
1970,1970-10-04,LAR,LAC,3,37,10,1,7,14,0
1970,1970-10-04,NE,IND,0,6,14,1,26,2,0
1970,1970-10-04,NO,NYG,3,14,10,1,25,8,1
1970,1970-10-04,PHI,WAS,0,21,33,1,22,16,0
1970,1970-10-05,DET,CHI,3,28,14,1,4,15,0
1970,1970-10-10,NYJ,MIA,0,6,20,1,21,6,0
1970,1970-10-11,ARI,NO,3,24,17,1,10,25,0
1970,1970-10-11,CHI,MIN,0,0,24,1,15,1,0
1970,1970-10-11,CLE,CIN,3,30,27,1,13,11,1
1970,1970-10-11,DAL,ATL,3,13,0,1,5,19,0
1970,1970-10-11,KC,NE,3,23,10,1,12,26,0
1970,1970-10-11,LAR,SF,0,6,20,1,7,3,0
1970,1970-10-11,LV,DEN,3,35,23,1,9,18,0
1970,1970-10-11,NYG,PHI,3,30,23,1,8,22,0
1970,1970-10-11,PIT,BUF,3,23,10,1,20,23,0
1970,1970-10-11,TEN,IND,0,20,24,1,24,2,0
1970,1970-10-11,WAS,DET,3,31,10,1,16,4,1
1970,1970-10-12,LAC,GB,0,20,22,1,14,17,1
1970,1970-10-18,BUF,MIA,0,14,33,1,23,6,0
1970,1970-10-18,CHI,LAC,0,7,20,1,15,14,0
1970,1970-10-18,CIN,KC,0,19,27,1,11,12,1
1970,1970-10-18,CLE,DET,0,24,41,1,13,4,0
1970,1970-10-18,DEN,ATL,3,24,10,1,18,19,0
1970,1970-10-18,GB,LAR,0,21,31,1,17,7,0
1970,1970-10-18,MIN,DAL,3,54,13,1,1,5,0
1970,1970-10-18,NE,NYG,0,0,16,1,26,8,0
1970,1970-10-18,NYJ,IND,0,22,29,1,21,2,0
1970,1970-10-18,PHI,ARI,0,20,35,1,22,10,0
1970,1970-10-18,SF,NO,1,20,20,1,3,25,0
1970,1970-10-18,TEN,PIT,0,3,7,1,24,20,0
1970,1970-10-19,LV,WAS,3,34,20,1,9,16,0
1970,1970-10-25,ATL,NO,3,32,14,1,19,25,0
1970,1970-10-25,CHI,DET,0,10,16,1,15,4,0
1970,1970-10-25,GB,PHI,3,30,17,1,17,22,0
1970,1970-10-25,IND,NE,3,27,3,1,2,26,0
1970,1970-10-25,KC,DAL,0,16,27,1,12,5,0
1970,1970-10-25,LAC,TEN,1,31,31,1,14,24,0
1970,1970-10-25,LV,PIT,3,31,14,1,9,20,0
1970,1970-10-25,MIA,CLE,0,0,28,1,6,13,1
1970,1970-10-25,NYG,ARI,3,35,17,1,8,10,0
1970,1970-10-25,NYJ,BUF,0,6,10,1,21,23,1
1970,1970-10-25,SF,DEN,3,19,14,1,3,18,0
1970,1970-10-25,WAS,CIN,3,20,0,1,16,11,1
1970,1970-10-26,MIN,LAR,3,13,3,1,1,7,0
1970,1970-11-01,ARI,TEN,3,44,0,1,10,24,0
1970,1970-11-01,ATL,CHI,0,14,23,1,19,15,0
1970,1970-11-01,CLE,LAC,0,10,27,1,13,14,1
1970,1970-11-01,DAL,PHI,3,21,17,1,5,22,0
1970,1970-11-01,DEN,WAS,0,3,19,1,18,16,0
1970,1970-11-01,DET,MIN,0,17,30,1,4,1,0
1970,1970-11-01,IND,MIA,3,35,0,1,2,6,0
1970,1970-11-01,KC,LV,1,17,17,1,12,9,0
1970,1970-11-01,NE,BUF,0,10,45,1,26,23,0
1970,1970-11-01,NO,LAR,0,17,30,1,25,7,0
1970,1970-11-01,NYJ,NYG,0,10,22,1,21,8,0
1970,1970-11-01,SF,GB,3,26,10,1,3,17,0
1970,1970-11-02,PIT,CIN,3,21,10,1,20,11,1
1970,1970-11-08,ARI,NE,3,31,0,1,10,26,0
1970,1970-11-08,BUF,CIN,0,14,43,1,23,11,0
1970,1970-11-08,CHI,SF,0,16,37,1,15,3,0
1970,1970-11-08,KC,TEN,3,24,9,1,12,24,0
1970,1970-11-08,LAC,DEN,3,24,21,1,14,18,0
1970,1970-11-08,LAR,ATL,1,10,10,1,7,19,0
1970,1970-11-08,LV,CLE,3,23,20,1,9,13,0
1970,1970-11-08,NO,DET,3,19,17,1,25,4,1
1970,1970-11-08,NYG,DAL,3,23,20,1,8,5,1
1970,1970-11-08,PHI,MIA,3,24,17,1,22,6,1
1970,1970-11-08,PIT,NYJ,3,21,17,1,20,21,0
1970,1970-11-08,WAS,MIN,0,10,19,1,16,1,0
1970,1970-11-09,GB,IND,0,10,13,1,17,2,0
1970,1970-11-15,CIN,CLE,3,14,10,1,11,13,0
1970,1970-11-15,DEN,LV,0,19,24,1,18,9,0
1970,1970-11-15,GB,CHI,3,20,19,1,17,15,1
1970,1970-11-15,IND,BUF,1,17,17,1,2,23,0
1970,1970-11-15,LAR,NYJ,0,20,31,1,7,21,1
1970,1970-11-15,MIA,NO,3,21,10,1,6,25,0
1970,1970-11-15,MIN,DET,3,24,20,1,1,4,0
1970,1970-11-15,NE,LAC,0,14,16,1,26,14,0
1970,1970-11-15,NYG,WAS,3,35,33,1,8,16,0
1970,1970-11-15,PHI,ATL,1,13,13,1,22,19,0
1970,1970-11-15,PIT,KC,0,14,31,1,20,12,0
1970,1970-11-15,TEN,SF,0,20,30,1,24,3,0
1970,1970-11-16,DAL,ARI,0,0,38,1,5,10,1
1970,1970-11-22,ATL,LAR,0,7,17,1,19,7,0
1970,1970-11-22,CHI,BUF,3,31,13,1,15,23,0
1970,1970-11-22,CIN,PIT,3,34,7,1,11,20,0
1970,1970-11-22,CLE,TEN,3,28,14,1,13,24,0
1970,1970-11-22,DET,SF,3,28,7,1,4,3,1
1970,1970-11-22,KC,ARI,1,6,6,1,12,10,0
1970,1970-11-22,LV,LAC,3,20,17,1,9,14,0
1970,1970-11-22,MIA,IND,3,34,17,1,6,2,1
1970,1970-11-22,MIN,GB,3,10,3,1,1,17,0
1970,1970-11-22,NO,DEN,0,6,31,1,25,18,0
1970,1970-11-22,NYJ,NE,3,17,3,1,21,26,0
1970,1970-11-22,WAS,DAL,0,21,45,1,16,5,0
1970,1970-11-23,PHI,NYG,3,23,20,1,22,8,1
1970,1970-11-26,DAL,GB,3,16,3,1,5,17,0
1970,1970-11-26,DET,LV,3,28,14,1,4,9,0
1970,1970-11-29,ARI,PHI,3,23,14,1,10,22,0
1970,1970-11-29,BUF,NE,0,10,14,1,23,26,1
1970,1970-11-29,CIN,NO,3,26,6,1,11,25,0
1970,1970-11-29,IND,CHI,3,21,20,1,2,15,0
1970,1970-11-29,KC,LAC,3,26,14,1,12,14,0
1970,1970-11-29,NYJ,MIN,3,20,10,1,21,1,1
1970,1970-11-29,PIT,CLE,3,28,9,1,20,13,1
1970,1970-11-29,SF,LAR,0,13,30,1,3,7,1
1970,1970-11-29,TEN,DEN,3,31,21,1,24,18,1
1970,1970-11-29,WAS,NYG,0,24,27,1,16,8,0
1970,1970-11-30,ATL,MIA,0,7,20,1,19,6,0
1970,1970-12-05,MIN,CHI,3,16,13,1,1,15,0
1970,1970-12-06,DAL,WAS,3,34,0,1,5,16,0
1970,1970-12-06,DET,ARI,3,16,3,1,4,10,0
1970,1970-12-06,IND,PHI,3,29,10,1,2,22,0
1970,1970-12-06,KC,DEN,3,16,0,1,12,18,0
1970,1970-12-06,LAC,CIN,0,14,17,1,14,11,0
1970,1970-12-06,LAR,NO,3,34,16,1,7,25,0
1970,1970-12-06,MIA,NE,3,37,20,1,6,26,0
1970,1970-12-06,NYG,BUF,3,20,6,1,8,23,0
1970,1970-12-06,NYJ,LV,0,13,14,1,21,9,0
1970,1970-12-06,PIT,GB,0,12,20,1,20,17,0
1970,1970-12-06,SF,ATL,3,24,20,1,3,19,0
1970,1970-12-07,TEN,CLE,0,10,21,1,24,13,0
1970,1970-12-12,CLE,DAL,0,2,6,1,13,5,0
1970,1970-12-12,LV,KC,3,20,6,1,9,12,0
1970,1970-12-13,ARI,NYG,0,17,34,1,10,8,0
1970,1970-12-13,ATL,PIT,3,27,16,1,19,20,0
1970,1970-12-13,BUF,IND,0,14,20,1,23,2,0
1970,1970-12-13,CHI,GB,3,35,17,1,15,17,0
1970,1970-12-13,DEN,LAC,1,17,17,1,18,14,0
1970,1970-12-13,MIA,NYJ,3,16,10,1,6,21,0
1970,1970-12-13,NE,MIN,0,14,35,1,26,1,0
1970,1970-12-13,NO,SF,0,27,38,1,25,3,0
1970,1970-12-13,TEN,CIN,0,20,30,1,24,11,0
1970,1970-12-13,WAS,PHI,3,24,6,1,16,22,0
1970,1970-12-14,LAR,DET,0,23,28,1,7,4,0
1970,1970-12-19,IND,NYJ,3,35,20,1,2,21,0
1970,1970-12-20,ATL,MIN,0,7,37,1,19,1,0
1970,1970-12-20,CIN,NE,3,45,7,1,11,26,0
1970,1970-12-20,DAL,TEN,3,52,10,1,5,24,0
1970,1970-12-20,DEN,CLE,0,13,27,1,18,13,0
1970,1970-12-20,DET,GB,3,20,0,1,4,17,0
1970,1970-12-20,LAC,KC,3,31,13,1,14,12,1
1970,1970-12-20,LV,SF,0,7,38,1,9,3,0
1970,1970-12-20,MIA,BUF,3,45,7,1,6,23,0
1970,1970-12-20,NO,CHI,0,3,24,1,25,15,0
